Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Quantity;Minimal quantity
291;Size:select:3;M:3;4;1
291;Size:select:4;L:4;8;1
291;Size:select:5;XL:5;17;1
292;Size:select:1;XS:1;18;1
292;Size:select:2;S:2;1;1
292;Size:select:3;M:3;5;1
292;Size:select:4;L:4;12;1
292;Size:select:5;XL:5;15;1
292;Size:select:6;XXL:6;9;1
293;Size:select:1;34:1;23;1
293;Size:select:2;36:2;25;1
293;Size:select:3;38:3;13;1
293;Size:select:4;40:4;22;1
293;Size:select:5;42:5;4;1
293;Size:select:6;44:6;18;1
293;Size:select:7;46:7;14;1
294;Size:select:1;XS:1;20;1
294;Size:select:2;S:2;25;1
294;Size:select:3;M:3;22;1
294;Size:select:4;L:4;3;1
294;Size:select:5;XL:5;11;1
295;Size:select:1;XS:1;7;1
295;Size:select:2;S:2;19;1
295;Size:select:3;M:3;17;1
295;Size:select:4;L:4;29;1
295;Size:select:5;XL:5;7;1
296;Size:select:1;36:1;16;1
296;Size:select:2;37:2;27;1
296;Size:select:3;37.5:3;12;1
296;Size:select:4;38:4;28;1
296;Size:select:5;39:5;10;1
296;Size:select:6;40:6;28;1
296;Size:select:7;40.5:7;15;1
296;Size:select:8;41:8;2;1
296;Size:select:9;41.5:9;23;1
297;Size:select:1;XS:1;15;1
297;Size:select:2;S:2;8;1
297;Size:select:3;M:3;15;1
297;Size:select:4;L:4;13;1
297;Size:select:5;XL:5;4;1
298;Size:select:1;34x30:1;20;1
298;Size:select:2;34x32:2;2;1
298;Size:select:3;34x34:3;12;1
298;Size:select:4;36x30:4;16;1
298;Size:select:5;36x32:5;21;1
298;Size:select:6;36x34:6;19;1
298;Size:select:7;38x30:7;10;1
298;Size:select:8;38x32:8;25;1
298;Size:select:9;38x34:9;29;1
298;Size:select:10;40x30:10;6;1
298;Size:select:11;40x32:11;7;1
298;Size:select:12;40x34:12;13;1
298;Size:select:13;42x30:13;21;1
298;Size:select:14;42x32:14;12;1
299;Size:select:1;36:1;22;1
299;Size:select:2;38:2;27;1
299;Size:select:3;40:3;18;1
299;Size:select:4;42:4;0;1
299;Size:select:5;44:5;19;1
299;Size:select:6;46:6;24;1
299;Size:select:7;48:7;18;1
299;Size:select:8;36 2/3:8;15;1
299;Size:select:9;37 1/3:9;3;1
299;Size:select:10;38 2/3:10;10;1
299;Size:select:11;39 1/3:11;12;1
299;Size:select:12;40 2/3:12;27;1
299;Size:select:13;41 1/3:13;27;1
299;Size:select:14;42 2/3:14;20;1
299;Size:select:15;43 1/3:15;11;1
299;Size:select:16;44 2/3:16;3;1
299;Size:select:17;45 1/3:17;5;1
299;Size:select:18;46 2/3:18;5;1
299;Size:select:19;47 1/3:19;12;1
299;Size:select:20;48 2/3:20;17;1
299;Size:select:21;49 1/3:21;13;1
300;Size:select:1;26x31:1;9;1
300;Size:select:2;26x33:2;24;1
300;Size:select:3;27x31:3;3;1
300;Size:select:4;27x33:4;25;1
300;Size:select:5;28x31:5;9;1
300;Size:select:6;28x33:6;26;1
300;Size:select:7;28x35:7;21;1
300;Size:select:8;29x31:8;27;1
300;Size:select:9;29x33:9;5;1
300;Size:select:10;29x35:10;20;1
300;Size:select:11;30x31:11;26;1
300;Size:select:12;30x33:12;6;1
300;Size:select:13;30x35:13;3;1
300;Size:select:14;31x33:14;10;1
300;Size:select:15;31x35:15;26;1
300;Size:select:16;32x33:16;26;1
300;Size:select:17;32x35:17;8;1
300;Size:select:18;33x31:18;25;1
300;Size:select:19;33x33:19;18;1
300;Size:select:20;34x31:20;16;1
300;Size:select:21;36x33:21;4;1
301;Size:select:1;36:1;29;1
301;Size:select:2;38:2;2;1
301;Size:select:3;40:3;3;1
301;Size:select:4;42:4;24;1
302;Size:select:1;34x30:1;21;1
302;Size:select:2;34x32:2;20;1
302;Size:select:3;36x30:3;14;1
302;Size:select:4;36x32:4;25;1
302;Size:select:5;38x30:5;1;1
302;Size:select:6;38x32:6;2;1
302;Size:select:7;40x30:7;1;1
302;Size:select:8;40x32:8;4;1
302;Size:select:9;42x30:9;29;1
302;Size:select:10;42x32:10;12;1
302;Size:select:11;44x30:11;2;1
303;Size:select:1;36:1;15;1
303;Size:select:2;38:2;4;1
303;Size:select:3;40:3;10;1
303;Size:select:4;42:4;28;1
304;Size:select:1;32:1;26;1
304;Size:select:2;34:2;17;1
304;Size:select:3;36:3;27;1
304;Size:select:4;38:4;19;1
304;Size:select:5;40:5;15;1
304;Size:select:6;42:6;20;1
305;Size:select:1;34:1;24;1
305;Size:select:2;36:2;9;1
305;Size:select:3;38:3;14;1
305;Size:select:4;40:4;7;1
305;Size:select:5;42:5;26;1
305;Size:select:6;46:6;9;1
306;Size:select:1;XS:1;23;1
306;Size:select:2;S:2;0;1
306;Size:select:3;M:3;8;1
306;Size:select:4;L:4;10;1
306;Size:select:5;XL:5;22;1
307;Size:select:1;25x30:1;29;1
307;Size:select:2;25x32:2;1;1
307;Size:select:3;26x30:3;18;1
307;Size:select:4;26x32:4;5;1
307;Size:select:5;27x30:5;7;1
307;Size:select:6;27x32:6;2;1
307;Size:select:7;28x30:7;4;1
307;Size:select:8;28x32:8;18;1
307;Size:select:9;28x34:9;25;1
307;Size:select:10;29x30:10;1;1
307;Size:select:11;29x32:11;4;1
307;Size:select:12;29x34:12;27;1
307;Size:select:13;30x32:13;23;1
307;Size:select:14;30x34:14;10;1
307;Size:select:15;31x30:15;4;1
307;Size:select:16;31x32:16;15;1
307;Size:select:17;32x30:17;20;1
307;Size:select:18;32x32:18;19;1
307;Size:select:19;33x30:19;17;1
307;Size:select:20;33x32:20;1;1
308;Size:select:1;S:1;12;1
308;Size:select:2;M:2;17;1
308;Size:select:3;L:3;4;1
308;Size:select:4;XL:4;26;1
308;Size:select:5;XXL:5;10;1
309;Size:select:1;34:1;29;1
309;Size:select:2;36:2;17;1
309;Size:select:3;38:3;4;1
309;Size:select:4;40:4;22;1
309;Size:select:5;42:5;7;1
310;Size:select:1;36:1;3;1
310;Size:select:2;37:2;21;1
310;Size:select:3;38:3;2;1
310;Size:select:4;39:4;9;1
310;Size:select:5;40:5;15;1
310;Size:select:6;41:6;3;1
310;Size:select:7;42:7;21;1
311;Size:select:1;XS:1;22;1
311;Size:select:2;S:2;19;1
311;Size:select:3;M:3;14;1
311;Size:select:4;L:4;22;1
311;Size:select:5;XL:5;1;1
311;Size:select:6;XXL:6;20;1
312;Size:select:1;One Size:1;18;1
313;Size:select:1;XS:1;20;1
313;Size:select:2;S:2;12;1
313;Size:select:3;M:3;21;1
313;Size:select:4;L:4;27;1
313;Size:select:5;XL:5;22;1
314;Size:select:1;XXS:1;24;1
314;Size:select:2;XS:2;3;1
314;Size:select:3;S:3;11;1
314;Size:select:4;M:4;20;1
314;Size:select:5;L:5;8;1
314;Size:select:6;XL:6;10;1
315;Size:select:1;36:1;11;1
315;Size:select:2;37:2;27;1
315;Size:select:3;38:3;21;1
315;Size:select:4;39:4;25;1
315;Size:select:5;40:5;8;1
315;Size:select:6;41:6;15;1
315;Size:select:7;42:7;0;1
316;Size:select:1;XS:1;25;1
316;Size:select:2;M:2;18;1
316;Size:select:3;L:3;28;1
316;Size:select:4;XL:4;12;1
317;Size:select:1;XS:1;24;1
317;Size:select:2;S:2;14;1
317;Size:select:3;M:3;24;1
317;Size:select:4;L:4;1;1
317;Size:select:5;XL:5;23;1
318;Size:select:1;S:1;28;1
318;Size:select:2;M:2;0;1
318;Size:select:3;L:3;2;1
318;Size:select:4;XL:4;8;1
319;Size:select:1;XS:1;11;1
319;Size:select:2;S:2;27;1
319;Size:select:3;M:3;15;1
319;Size:select:4;L:4;6;1
319;Size:select:5;XL:5;28;1
320;Size:select:1;34:1;8;1
320;Size:select:2;36:2;20;1
320;Size:select:3;38:3;11;1
320;Size:select:4;40:4;28;1
320;Size:select:5;42:5;4;1
321;Size:select:1;XS:1;22;1
321;Size:select:2;S:2;0;1
321;Size:select:3;M:3;24;1
321;Size:select:4;L:4;29;1
321;Size:select:5;XL:5;3;1
322;Size:select:1;37:1;6;1
322;Size:select:2;38:2;0;1
322;Size:select:3;39:3;27;1
322;Size:select:4;40:4;10;1
322;Size:select:5;42:5;29;1
323;Size:select:1;34:1;21;1
323;Size:select:2;36:2;5;1
323;Size:select:3;38:3;1;1
323;Size:select:4;40:4;20;1
323;Size:select:5;42:5;7;1
323;Size:select:6;44:6;18;1
324;Size:select:1;S:1;6;1
324;Size:select:2;M:2;2;1
324;Size:select:3;L:3;21;1
324;Size:select:4;XL:4;0;1
325;Size:select:1;34:1;5;1
325;Size:select:2;36:2;10;1
325;Size:select:3;38:3;17;1
325;Size:select:4;40:4;29;1
325;Size:select:5;42:5;29;1
326;Size:select:1;37:1;14;1
326;Size:select:2;38:2;11;1
326;Size:select:3;39:3;14;1
326;Size:select:4;40:4;26;1
326;Size:select:5;41:5;0;1
327;Size:select:1;36:1;25;1
327;Size:select:2;37:2;19;1
327;Size:select:3;38:3;27;1
327;Size:select:4;39:4;13;1
327;Size:select:5;40:5;5;1
327;Size:select:6;41:6;12;1
327;Size:select:7;42:7;0;1
328;Size:select:1;36:1;14;1
328;Size:select:2;38:2;21;1
328;Size:select:3;40:3;24;1
328;Size:select:4;42:4;22;1
328;Size:select:5;44:5;0;1
328;Size:select:6;46:6;19;1
328;Size:select:7;48:7;3;1
328;Size:select:8;50:8;16;1
329;Size:select:1;34:1;5;1
329;Size:select:2;36:2;25;1
329;Size:select:3;38:3;24;1
329;Size:select:4;40:4;28;1
329;Size:select:5;42:5;10;1
330;Size:select:1;XS:1;1;1
330;Size:select:2;S:2;17;1
330;Size:select:3;M:3;20;1
330;Size:select:4;L:4;28;1
330;Size:select:5;XL:5;28;1
331;Size:select:1;36:1;11;1
331;Size:select:2;38:2;12;1
331;Size:select:3;40:3;24;1
331;Size:select:4;42:4;0;1
331;Size:select:5;44:5;19;1
332;Size:select:1;XS:1;24;1
332;Size:select:2;S:2;16;1
332;Size:select:3;M:3;0;1
332;Size:select:4;L:4;10;1
332;Size:select:5;XL:5;3;1
333;Size:select:1;XXS:1;2;1
333;Size:select:2;XS:2;8;1
333;Size:select:3;S:3;17;1
333;Size:select:4;M:4;14;1
333;Size:select:5;L:5;25;1
333;Size:select:6;XL:6;17;1
334;Size:select:1;XS:1;22;1
334;Size:select:2;S:2;11;1
334;Size:select:3;M:3;26;1
334;Size:select:4;L:4;7;1
334;Size:select:5;XL:5;4;1
335;Size:select:1;XS:1;20;1
335;Size:select:2;S:2;14;1
335;Size:select:3;M:3;12;1
335;Size:select:4;L:4;23;1
335;Size:select:5;XL:5;18;1
336;Size:select:1;Lx30:1;16;1
336;Size:select:2;Lx32:2;15;1
336;Size:select:3;Lx34:3;16;1
336;Size:select:4;Mx30:4;28;1
336;Size:select:5;Mx32:5;7;1
336;Size:select:6;Mx34:6;28;1
336;Size:select:7;Sx30:7;28;1
336;Size:select:8;Sx32:8;14;1
336;Size:select:9;Sx34:9;23;1
336;Size:select:10;XLx30:10;29;1
336;Size:select:11;XLx32:11;5;1
336;Size:select:12;XLx34:12;14;1
336;Size:select:13;XSx30:13;1;1
336;Size:select:14;XSx32:14;0;1
336;Size:select:15;XSx34:15;6;1
337;Size:select:1;32:1;0;1
337;Size:select:2;34:2;9;1
337;Size:select:3;36:3;29;1
337;Size:select:4;38:4;14;1
337;Size:select:5;40:5;26;1
337;Size:select:6;42:6;7;1
338;Size:select:1;XS:1;10;1
338;Size:select:2;S:2;3;1
338;Size:select:3;M:3;22;1
338;Size:select:4;L:4;9;1
339;Size:select:1;34:1;6;1
339;Size:select:2;36:2;23;1
339;Size:select:3;38:3;20;1
339;Size:select:4;40:4;24;1
339;Size:select:5;42:5;21;1
339;Size:select:6;44:6;28;1
340;Size:select:1;XS:1;11;1
340;Size:select:2;M:2;6;1
340;Size:select:3;L:3;1;1
340;Size:select:4;XL:4;7;1
341;Size:select:1;XS:1;0;1
341;Size:select:2;S:2;13;1
341;Size:select:3;M:3;11;1
341;Size:select:4;L:4;26;1
341;Size:select:5;XL:5;3;1
342;Size:select:1;XS:1;9;1
342;Size:select:2;S:2;3;1
342;Size:select:3;M:3;20;1
342;Size:select:4;L:4;25;1
342;Size:select:5;XL:5;11;1
343;Size:select:1;XS:1;7;1
343;Size:select:2;S:2;10;1
343;Size:select:3;M:3;26;1
343;Size:select:4;L:4;0;1
343;Size:select:5;XL:5;3;1
344;Size:select:1;30:1;11;1
344;Size:select:2;32:2;14;1
344;Size:select:3;34:3;28;1
344;Size:select:4;36:4;27;1
344;Size:select:5;38:5;10;1
344;Size:select:6;40:6;6;1
344;Size:select:7;42:7;12;1
344;Size:select:8;44:8;24;1
345;Size:select:1;32:1;19;1
345;Size:select:2;34:2;1;1
345;Size:select:3;36:3;5;1
345;Size:select:4;38:4;8;1
345;Size:select:5;40:5;20;1
345;Size:select:6;42:6;2;1
346;Size:select:1;32:1;0;1
346;Size:select:2;34:2;24;1
346;Size:select:3;36:3;8;1
346;Size:select:4;40:4;29;1
346;Size:select:5;42:5;22;1
347;Size:select:1;37:1;6;1
347;Size:select:2;38:2;17;1
347;Size:select:3;39:3;27;1
347;Size:select:4;40:4;3;1
347;Size:select:5;41:5;10;1
348;Size:select:1;XS:1;16;1
348;Size:select:2;S:2;4;1
348;Size:select:3;M:3;19;1
348;Size:select:4;L:4;7;1
348;Size:select:5;XL:5;10;1
349;Size:select:1;36:1;1;1
349;Size:select:2;38:2;26;1
349;Size:select:3;40:3;27;1
349;Size:select:4;42:4;20;1
349;Size:select:5;44:5;20;1
349;Size:select:6;46:6;9;1
349;Size:select:7;48:7;14;1
350;Size:select:1;34:1;13;1
350;Size:select:2;36:2;8;1
350;Size:select:3;38:3;21;1
350;Size:select:4;40:4;1;1
350;Size:select:5;42:5;18;1
351;Size:select:1;S:1;18;1
351;Size:select:2;M:2;22;1
351;Size:select:3;L:3;25;1
351;Size:select:4;XL:4;28;1
352;Size:select:1;25x32:1;1;1
352;Size:select:2;26x32:2;12;1
352;Size:select:3;26x34:3;17;1
352;Size:select:4;27x32:4;24;1
352;Size:select:5;27x34:5;17;1
352;Size:select:6;28x30:6;29;1
352;Size:select:7;28x32:7;10;1
352;Size:select:8;28x34:8;3;1
352;Size:select:9;29x30:9;23;1
352;Size:select:10;29x32:10;15;1
352;Size:select:11;30x30:11;14;1
352;Size:select:12;30x32:12;10;1
352;Size:select:13;30x34:13;18;1
352;Size:select:14;31x34:14;10;1
352;Size:select:15;32x32:15;5;1
352;Size:select:16;32x34:16;16;1
352;Size:select:17;33x32:17;4;1
352;Size:select:18;33x34:18;14;1
352;Size:select:19;34x30:19;18;1
353;Size:select:1;30:1;5;1
353;Size:select:2;32:2;7;1
353;Size:select:3;34:3;18;1
353;Size:select:4;36:4;29;1
353;Size:select:5;38:5;23;1
353;Size:select:6;40:6;16;1
353;Size:select:7;42:7;11;1
353;Size:select:8;44:8;29;1
354;Size:select:1;34:1;8;1
354;Size:select:2;38:2;21;1
354;Size:select:3;40:3;18;1
354;Size:select:4;42:4;28;1
354;Size:select:5;44:5;4;1
355;Size:select:1;XXS:1;8;1
355;Size:select:2;XS:2;12;1
355;Size:select:3;S:3;15;1
355;Size:select:4;M:4;22;1
355;Size:select:5;L:5;2;1
355;Size:select:6;XL:6;13;1
356;Size:select:1;XS:1;22;1
356;Size:select:2;S:2;2;1
356;Size:select:3;M:3;16;1
356;Size:select:4;L:4;24;1
356;Size:select:5;XL:5;26;1
357;Size:select:1;XS:1;4;1
357;Size:select:2;S:2;24;1
357;Size:select:3;M:3;3;1
357;Size:select:4;L:4;25;1
357;Size:select:5;XL:5;28;1
358;Size:select:1;34:1;15;1
358;Size:select:2;36:2;15;1
358;Size:select:3;38:3;13;1
358;Size:select:4;40:4;4;1
358;Size:select:5;42:5;4;1
359;Size:select:1;32:1;20;1
359;Size:select:2;34:2;20;1
359;Size:select:3;36:3;13;1
359;Size:select:4;38:4;12;1
359;Size:select:5;40:5;24;1
359;Size:select:6;42:6;8;1
360;Size:select:1;30:1;6;1
360;Size:select:2;32:2;0;1
360;Size:select:3;34:3;1;1
360;Size:select:4;36:4;11;1
360;Size:select:5;38:5;5;1
360;Size:select:6;40:6;17;1
360;Size:select:7;42:7;9;1
360;Size:select:8;44:8;2;1
360;Size:select:9;46:9;5;1
360;Size:select:10;48:10;25;1
361;Size:select:1;XXS:1;12;1
361;Size:select:2;XS:2;14;1
361;Size:select:3;S:3;21;1
361;Size:select:4;M:4;21;1
361;Size:select:5;L:5;16;1
361;Size:select:6;XL:6;19;1
361;Size:select:7;XXL:7;13;1
362;Size:select:1;32:1;22;1
362;Size:select:2;34:2;24;1
362;Size:select:3;36:3;28;1
362;Size:select:4;38:4;13;1
362;Size:select:5;40:5;15;1
362;Size:select:6;42:6;0;1
362;Size:select:7;44:7;23;1
363;Size:select:1;36:1;6;1
363;Size:select:2;38:2;4;1
363;Size:select:3;40:3;24;1
363;Size:select:4;42:4;0;1
363;Size:select:5;36 2/3:5;18;1
363;Size:select:6;37 1/3:6;21;1
363;Size:select:7;38 2/3:7;2;1
363;Size:select:8;39 1/3:8;9;1
363;Size:select:9;40 2/3:9;7;1
363;Size:select:10;41 1/3:10;4;1
363;Size:select:11;42 2/3:11;15;1
363;Size:select:12;43 1/3:12;1;1
364;Size:select:1;36:1;14;1
364;Size:select:2;36.5:2;12;1
364;Size:select:3;37:3;20;1
364;Size:select:4;37.5:4;17;1
364;Size:select:5;38:5;14;1
364;Size:select:6;39:6;0;1
364;Size:select:7;40:7;19;1
364;Size:select:8;40.5:8;3;1
364;Size:select:9;41:9;2;1
364;Size:select:10;41.5:10;1;1
364;Size:select:11;42.5:11;22;1
365;Size:select:1;36:1;12;1
365;Size:select:2;37:2;18;1
365;Size:select:3;38:3;1;1
365;Size:select:4;40:4;7;1
365;Size:select:5;41:5;20;1
366;Size:select:1;34:1;18;1
366;Size:select:2;36:2;25;1
366;Size:select:3;38:3;25;1
366;Size:select:4;40:4;20;1
366;Size:select:5;42:5;29;1
366;Size:select:6;44:6;8;1
367;Size:select:1;32:1;5;1
367;Size:select:2;34:2;0;1
367;Size:select:3;36:3;22;1
367;Size:select:4;38:4;9;1
367;Size:select:5;40:5;14;1
367;Size:select:6;42:6;14;1
368;Size:select:1;XS:1;22;1
368;Size:select:2;S:2;3;1
368;Size:select:3;M:3;6;1
368;Size:select:4;L:4;16;1
368;Size:select:5;XL:5;6;1
369;Size:select:1;XS:1;14;1
369;Size:select:2;S:2;4;1
369;Size:select:3;M:3;0;1
369;Size:select:4;L:4;1;1
369;Size:select:5;XL:5;6;1
370;Size:select:1;34:1;13;1
370;Size:select:2;36:2;12;1
370;Size:select:3;38:3;26;1
370;Size:select:4;40:4;27;1
370;Size:select:5;42:5;20;1
370;Size:select:6;44:6;5;1
370;Size:select:7;46:7;11;1
371;Size:select:1;32:1;11;1
371;Size:select:2;34:2;11;1
371;Size:select:3;36:3;17;1
371;Size:select:4;38:4;14;1
371;Size:select:5;40:5;11;1
371;Size:select:6;42:6;20;1
372;Size:select:1;34:1;12;1
372;Size:select:2;36:2;9;1
372;Size:select:3;38:3;24;1
372;Size:select:4;40:4;2;1
373;Size:select:1;34:1;6;1
373;Size:select:2;36:2;7;1
373;Size:select:3;38:3;19;1
373;Size:select:4;40:4;25;1
374;Size:select:1;XS:1;5;1
374;Size:select:2;S:2;15;1
374;Size:select:3;M:3;4;1
374;Size:select:4;L:4;10;1
374;Size:select:5;XL:5;29;1
374;Size:select:6;XXL:6;24;1
375;Size:select:1;36:1;6;1
375;Size:select:2;37:2;6;1
375;Size:select:3;38:3;4;1
375;Size:select:4;39:4;26;1
375;Size:select:5;40:5;6;1
376;Size:select:1;38:1;19;1
376;Size:select:2;40:2;11;1
376;Size:select:3;42:3;12;1
376;Size:select:4;44:4;12;1
376;Size:select:5;46:5;23;1
377;Size:select:1;32:1;1;1
377;Size:select:2;34:2;18;1
377;Size:select:3;36:3;0;1
377;Size:select:4;38:4;19;1
377;Size:select:5;40:5;10;1
377;Size:select:6;42:6;27;1
378;Size:select:1;XS:1;27;1
378;Size:select:2;M:2;0;1
378;Size:select:3;L:3;11;1
378;Size:select:4;XL:4;12;1
379;Size:select:1;32:1;24;1
379;Size:select:2;34:2;6;1
379;Size:select:3;36:3;11;1
379;Size:select:4;38:4;11;1
379;Size:select:5;40:5;27;1
379;Size:select:6;42:6;23;1
379;Size:select:7;44:7;11;1
380;Size:select:1;34:1;11;1
380;Size:select:2;36:2;8;1
380;Size:select:3;40:3;26;1
380;Size:select:4;42:4;22;1
380;Size:select:5;44:5;16;1
381;Size:select:1;XS:1;20;1
381;Size:select:2;S:2;10;1
381;Size:select:3;M:3;5;1
381;Size:select:4;L:4;5;1
381;Size:select:5;XL:5;7;1
381;Size:select:6;XXL:6;20;1
382;Size:select:1;35.5:1;7;1
382;Size:select:2;36:2;22;1
382;Size:select:3;37:3;9;1
382;Size:select:4;37.5:4;29;1
382;Size:select:5;39:5;27;1
382;Size:select:6;39.5:6;0;1
382;Size:select:7;41:7;0;1
382;Size:select:8;42:8;18;1
383;Size:select:1;36:1;6;1
383;Size:select:2;38:2;0;1
383;Size:select:3;40:3;14;1
383;Size:select:4;42:4;7;1
383;Size:select:5;44:5;18;1
383;Size:select:6;46:6;3;1
383;Size:select:7;48:7;29;1
384;Size:select:1;XS:1;16;1
384;Size:select:2;S:2;0;1
384;Size:select:3;M:3;0;1
384;Size:select:4;L:4;25;1
384;Size:select:5;XL:5;22;1
385;Size:select:1;XS:1;28;1
385;Size:select:2;S:2;12;1
385;Size:select:3;M:3;7;1
385;Size:select:4;L:4;0;1
385;Size:select:5;XL:5;4;1
386;Size:select:1;25x30:1;15;1
386;Size:select:2;27x30:2;1;1
386;Size:select:3;27x32:3;15;1
386;Size:select:4;27x34:4;27;1
386;Size:select:5;28x30:5;19;1
386;Size:select:6;28x32:6;14;1
386;Size:select:7;29x32:7;5;1
386;Size:select:8;29x34:8;20;1
386;Size:select:9;30x30:9;7;1
386;Size:select:10;30x32:10;23;1
386;Size:select:11;31x32:11;19;1
386;Size:select:12;31x34:12;3;1
387;Size:select:1;XS:1;24;1
387;Size:select:2;S:2;9;1
387;Size:select:3;M:3;10;1
387;Size:select:4;L:4;10;1
387;Size:select:5;XL:5;9;1
388;Size:select:1;S:1;16;1
388;Size:select:2;M:2;10;1
388;Size:select:3;L:3;26;1
389;Size:select:1;34:1;0;1
389;Size:select:2;36:2;8;1
389;Size:select:3;38:3;18;1
389;Size:select:4;40:4;17;1
389;Size:select:5;42:5;4;1
389;Size:select:6;44:6;9;1
390;Size:select:1;34:1;5;1
390;Size:select:2;36:2;10;1
390;Size:select:3;38:3;14;1
390;Size:select:4;40:4;21;1
390;Size:select:5;42:5;24;1
390;Size:select:6;44:6;14;1
391;Size:select:1;36:1;8;1
391;Size:select:2;37:2;25;1
391;Size:select:3;38:3;11;1
391;Size:select:4;39:4;29;1
391;Size:select:5;40:5;15;1
392;Size:select:1;36:1;21;1
392;Size:select:2;37:2;16;1
392;Size:select:3;38:3;16;1
392;Size:select:4;40:4;9;1
392;Size:select:5;42:5;17;1
393;Size:select:1;34:1;11;1
393;Size:select:2;36:2;10;1
393;Size:select:3;38:3;10;1
393;Size:select:4;40:4;13;1
393;Size:select:5;42:5;6;1
393;Size:select:6;44:6;20;1
394;Size:select:1;XXS:1;14;1
394;Size:select:2;XS:2;11;1
394;Size:select:3;S:3;19;1
394;Size:select:4;M:4;25;1
394;Size:select:5;L:5;26;1
394;Size:select:6;XL:6;4;1
395;Size:select:1;XXS:1;3;1
395;Size:select:2;XS:2;7;1
395;Size:select:3;S:3;13;1
395;Size:select:4;M:4;27;1
395;Size:select:5;L:5;22;1
395;Size:select:6;XL:6;10;1
395;Size:select:7;XXL:7;9;1
396;Size:select:1;36:1;25;1
396;Size:select:2;37:2;5;1
396;Size:select:3;37.5:3;15;1
396;Size:select:4;38:4;28;1
396;Size:select:5;38.5:5;5;1
396;Size:select:6;39:6;25;1
396;Size:select:7;40:7;28;1
396;Size:select:8;40.5:8;28;1
396;Size:select:9;41:9;11;1
396;Size:select:10;42:10;24;1
396;Size:select:11;42.5:11;18;1
396;Size:select:12;43:12;0;1
396;Size:select:13;44:13;24;1
396;Size:select:14;44.5:14;17;1
396;Size:select:15;45:15;13;1
396;Size:select:16;46:16;26;1
396;Size:select:17;47:17;7;1
396;Size:select:18;48.5:18;6;1
397;Size:select:1;32:1;20;1
397;Size:select:2;34:2;2;1
397;Size:select:3;36:3;14;1
397;Size:select:4;40:4;25;1
397;Size:select:5;42:5;2;1
398;Size:select:1;XXS:1;2;1
398;Size:select:2;XS:2;28;1
398;Size:select:3;S:3;17;1
398;Size:select:4;M:4;4;1
398;Size:select:5;L:5;22;1
398;Size:select:6;XL:6;3;1
399;Size:select:1;36:1;16;1
399;Size:select:2;37:2;17;1
399;Size:select:3;37.5:3;28;1
399;Size:select:4;38:4;6;1
399;Size:select:5;38.5:5;7;1
399;Size:select:6;39:6;13;1
399;Size:select:7;40:7;11;1
399;Size:select:8;40.5:8;25;1
399;Size:select:9;42:9;12;1
400;Size:select:1;34:1;5;1
400;Size:select:2;36:2;18;1
400;Size:select:3;40:3;8;1
400;Size:select:4;42:4;22;1
401;Size:select:1;XS:1;2;1
401;Size:select:2;S:2;16;1
401;Size:select:3;M:3;1;1
401;Size:select:4;L:4;25;1
401;Size:select:5;XL:5;2;1
402;Size:select:1;S:1;17;1
402;Size:select:2;M:2;20;1
402;Size:select:3;L:3;11;1
402;Size:select:4;XL:4;5;1
403;Size:select:1;32:1;21;1
403;Size:select:2;34:2;2;1
403;Size:select:3;36:3;7;1
403;Size:select:4;38:4;24;1
403;Size:select:5;40:5;29;1
403;Size:select:6;42:6;2;1
403;Size:select:7;44:7;13;1
404;Size:select:1;32:1;29;1
404;Size:select:2;34:2;17;1
404;Size:select:3;36:3;20;1
404;Size:select:4;38:4;6;1
404;Size:select:5;40:5;24;1
404;Size:select:6;42:6;25;1
405;Size:select:1;32:1;7;1
405;Size:select:2;34:2;19;1
405;Size:select:3;36:3;23;1
405;Size:select:4;38:4;17;1
405;Size:select:5;40:5;3;1
405;Size:select:6;42:6;1;1
406;Size:select:1;32:1;0;1
406;Size:select:2;34:2;24;1
406;Size:select:3;36:3;1;1
406;Size:select:4;38:4;2;1
406;Size:select:5;40:5;24;1
406;Size:select:6;42:6;22;1
407;Size:select:1;36:1;22;1
407;Size:select:2;38:2;16;1
407;Size:select:3;40:3;0;1
407;Size:select:4;42:4;3;1
407;Size:select:5;36 2/3:5;14;1
407;Size:select:6;37 1/3:6;16;1
407;Size:select:7;38 2/3:7;2;1
407;Size:select:8;39 1/3:8;22;1
407;Size:select:9;40 2/3:9;10;1
407;Size:select:10;41 1/3:10;26;1
407;Size:select:11;42 2/3:11;26;1
407;Size:select:12;43 1/3:12;28;1
408;Size:select:1;32:1;12;1
408;Size:select:2;34:2;14;1
408;Size:select:3;36:3;9;1
408;Size:select:4;38:4;12;1
408;Size:select:5;40:5;12;1
408;Size:select:6;42:6;17;1
409;Size:select:1;XXS:1;27;1
409;Size:select:2;XS:2;2;1
409;Size:select:3;S:3;27;1
409;Size:select:4;L:4;7;1
409;Size:select:5;XL:5;9;1
410;Size:select:1;36:1;11;1
410;Size:select:2;37:2;2;1
410;Size:select:3;38:3;15;1
410;Size:select:4;39:4;13;1
410;Size:select:5;40:5;18;1
411;Size:select:1;34:1;10;1
411;Size:select:2;36:2;10;1
411;Size:select:3;38:3;20;1
411;Size:select:4;40:4;29;1
411;Size:select:5;42:5;12;1
412;Size:select:1;34:1;2;1
412;Size:select:2;38:2;6;1
412;Size:select:3;40:3;16;1
412;Size:select:4;42:4;12;1
