ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
197;1;Sweter - black;Kobieta/Odzież;289;1;289;1;;;;;RF-demo_198;RF-demo_198;Cream;Cream;9763676809510;;0;3.5699999999999998;0.35999999999999999;3.1800000000000002;0.67000000000000004;1;1;both;10;;;Sweter - black,  Cream;Nazwa: Sweter - black.  Firma: Cream. Rozmiary: S, M, L, XL, XXL;cream,sweter,black;Sweter - black;cream sweter black cr221i09p q11;clothing - Sweter - black;cream-sweter-black-cr221i09p-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/CR/22/1I/09/PQ/11/CR221I09P-Q11@12.jpg;1;;1;new;0;1;0;0;0;0;0;0
198;1;P-6000 SE - Sneakersy niskie - black/multicolor/white/coral/stardust/volt;Kobieta/Obuwie;499;1;499;1;;;;;RF-demo_199;RF-demo_199;Nike Sportswear;Nike Sportswear;9336531475695;;0;0.20999999999999999;0.57999999999999996;2.0600000000000001;1.8400000000000001;3;1;both;10;;;P-6000 SE - Sneakersy niskie - black/multicolor/white/coral/stardust/volt,  Nike Sportswear;Nazwa: P-6000 SE - Sneakersy niskie - black/multicolor/white/coral/stardust/volt.  Firma: Nike Sportswear. Rozmiary: 35.5, 36, 36.5, 37.5, 38, 38.5, 39, 40, 40.5, 41, 42, 42.5, 43, 44, 44.5;nike,sportswear,p;P-6000 SE - Sneakersy niskie - black/multicolor/white/coral/stardust/volt;nike sportswear p 6000 se;shoe - P-6000 SE - Sneakersy niskie - black/multicolor/white/coral/stardust/volt;nike-sportswear-p-6000-se-sneakersy-niskie-blackmulticolorwhitecoralstardustvolt-ni111a0ir-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/11/1A/0I/RQ/11/NI111A0IR-Q11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
199;1;EUPHORIA - Ankle boot - black;Kobieta/Obuwie;139;1;139;1;;;;;RF-demo_200;RF-demo_200;New Look;New Look;7817591606840;;0;0.34000000000000002;0.28000000000000003;2.1400000000000001;0.59999999999999998;18;1;both;15;;;EUPHORIA - Ankle boot - black,  New Look;Nazwa: EUPHORIA - Ankle boot - black.  Firma: New Look. Rozmiary: 36, 37, 38, 39, 40, 41, 42;new,look,euphoria;EUPHORIA - Ankle boot - black;new look euphoria ankle boot;shoe - EUPHORIA - Ankle boot - black;new-look-euphoria-ankle-boot-black-nl011n0b1-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NL/01/1N/0B/1Q/11/NL011N0B1-Q11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
200;1;ONLNEW ROYAL - Spodnie materiałowe - black;Kobieta/Odzież;189;1;189;1;;;;;RF-demo_201;RF-demo_201;ONLY;ONLY;307382970793;;0;1.9099999999999999;1.4099999999999999;1.3400000000000001;1.01;17;1;both;5;;;ONLNEW ROYAL - Spodnie materiałowe - black,  ONLY;Nazwa: ONLNEW ROYAL - Spodnie materiałowe - black.  Firma: ONLY. Rozmiary: Lx30, Lx32, Lx34, Mx30, Mx32, Mx34, Sx30, Sx32, Sx34, XLx30, XLx32, XLx34, XSx30, XSx32, XSx34;only,onlnew,royal;ONLNEW ROYAL - Spodnie materiałowe - black;only onlnew royal spodnie materialowe;clothing - ONLNEW ROYAL - Spodnie materiałowe - black;only-onlnew-royal-spodnie-materialowe-black-on321n0bq-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/ON/32/1N/0B/QQ/11/ON321N0BQ-Q11@16.jpg;1;;1;new;0;1;0;0;0;0;0;0
201;1;Sukienka koktajlowa - krój dopasowany w talii;Kobieta/Odzież;249;1;249;1;;;;;RF-demo_202;RF-demo_202;Lost Ink;Lost Ink;6194356002843;;0;2.3599999999999999;2.9100000000000001;1.1599999999999999;2.6499999999999999;24;1;both;17;;;Sukienka koktajlowa - krój dopasowany w talii,  Lost Ink;Nazwa: Sukienka koktajlowa - krój dopasowany w talii.  Firma: Lost Ink. Rozmiary: 34, 36, 38, 40;lost,ink,column;Sukienka koktajlowa - krój dopasowany w talii;lost ink column dress in;clothing - Sukienka koktajlowa - krój dopasowany w talii;lost-ink-column-dress-in-broderie-sukienka-koktajlowa-black-l0u21c0d4-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/L0/U2/1C/0D/4Q/11/L0U21C0D4-Q11@12.jpg;1;;1;new;0;1;0;0;0;0;0;0
202;1;Bluzka - windsor wine/black partisan;Kobieta/Odzież;84;1;84;1;;;;;RF-demo_203;RF-demo_203;JDY;JDY;181791745510;;0;2.1000000000000001;3.8999999999999999;3.5;2.3799999999999999;18;1;both;18;;;Bluzka - windsor wine/black partisan,  JDY;Nazwa: Bluzka - windsor wine/black partisan.  Firma: JDY. Rozmiary: 34, 36, 38, 40, 42;jdy,jdymika,bluzka;Bluzka - windsor wine/black partisan;jdy jdymika bluzka jy121e0b3 g11;clothing - Bluzka - windsor wine/black partisan;jdy-jdymika-bluzka-jy121e0b3-g11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/JY/12/1E/0B/3G/11/JY121E0B3-G11@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
203;1;ADICOLOR TREFOIL TIGHT - Legginsy - black;Kobieta/Odzież;129;1;129;1;;;;;RF-demo_204;RF-demo_204;adidas Originals;adidas Originals;4376641562707;;0;1.9099999999999999;0.28000000000000003;3.7799999999999998;2.96;11;1;both;1;;;ADICOLOR TREFOIL TIGHT - Legginsy - black,  adidas Originals;Nazwa: ADICOLOR TREFOIL TIGHT - Legginsy - black.  Firma: adidas Originals. Rozmiary: 30, 32, 34, 36, 38, 40, 42, 44;adidas,originals,trefoil;ADICOLOR TREFOIL TIGHT - Legginsy - black;adidas originals trefoil tight legginsy;clothing - ADICOLOR TREFOIL TIGHT - Legginsy - black;adidas-originals-trefoil-tight-legginsy-ad121a0ae-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/12/1A/0A/EQ/11/AD121A0AE-Q11@11.jpg;1;;1;new;0;1;0;0;0;0;0;0
204;1;HOODIE - Bluza z kapturem - black;Kobieta/Odzież;199;1;199;1;;;;;RF-demo_205;RF-demo_205;Nike Sportswear;Nike Sportswear;9821155220518;;0;2.98;0.48999999999999999;0.52000000000000002;3.2400000000000002;10;1;both;13;;;HOODIE - Bluza z kapturem - black,  Nike Sportswear;Nazwa: HOODIE - Bluza z kapturem - black.  Firma: Nike Sportswear. Rozmiary: XS, M, L, XL, XXL;nike,sportswear,hoodie;HOODIE - Bluza z kapturem - black;nike sportswear hoodie bluza black;clothing - HOODIE - Bluza z kapturem - black;nike-sportswear-hoodie-bluza-black-ni121j0aw-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/12/1J/0A/WQ/11/NI121J0AW-Q11@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
205;1;VMEVA PAPERBAG PANT - Spodnie materiałowe - black;Kobieta/Odzież;179;1;179;1;;;;;RF-demo_206;RF-demo_206;Vero Moda;Vero Moda;2353335964573;;0;0.089999999999999997;3.1600000000000001;3.2799999999999998;3.5099999999999998;23;1;both;6;;;VMEVA PAPERBAG PANT - Spodnie materiałowe - black,  Vero Moda;Nazwa: VMEVA PAPERBAG PANT - Spodnie materiałowe - black.  Firma: Vero Moda. Rozmiary: 34x30, 34x32, 34x34, 36x30, 36x32, 36x34, 38x30, 38x32, 38x34, 40x30, 40x32, 40x34, 42x30, 42x32, 42x34;vero,moda,vmeva;VMEVA PAPERBAG PANT - Spodnie materiałowe - black;vero moda vmeva noos spodnie;clothing - VMEVA PAPERBAG PANT - Spodnie materiałowe - black;vero-moda-vmeva-noos-spodnie-materialowe-ve121a0mx-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/VE/12/1A/0M/XQ/11/VE121A0MX-Q11@23.jpg;1;;1;new;0;1;0;0;0;0;0;0
206;1;FAUX SKIRT - Spódnica ołówkowa  - black;Kobieta/Odzież;109;1;109;1;;;;;RF-demo_207;RF-demo_207;Missguided;Missguided;1244171144748;;0;0.32000000000000001;2.5600000000000001;2.6600000000000001;2.1600000000000001;23;1;both;6;;;FAUX SKIRT - Spódnica ołówkowa  - black,  Missguided;Nazwa: FAUX SKIRT - Spódnica ołówkowa  - black.  Firma: Missguided. Rozmiary: 36, 38, 40, 42;missguided,faux,skirt;FAUX SKIRT - Spódnica ołówkowa  - black;missguided faux skirt spodnica mini;clothing - FAUX SKIRT - Spódnica ołówkowa  - black;missguided-faux-skirt-spodnica-mini-black-m0q21b06p-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/M0/Q2/1B/06/PQ/11/M0Q21B06P-Q11@14.jpg;1;;1;new;0;1;0;0;0;0;0;0
207;1;MIT SCHMETTERLINGSMOTIV  - T-shirt z nadrukiem - light blue;Kobieta/Odzież;24.9;1;24.9;1;;;;;RF-demo_208;RF-demo_208;PULL&BEAR;PULL&BEAR;8780224666961;;0;0.87;1.5600000000000001;2.1200000000000001;2.6299999999999999;37;1;both;2;;;MIT SCHMETTERLINGSMOTIV  - T-shirt z nadrukiem - light blue,  PULL&BEAR;Nazwa: MIT SCHMETTERLINGSMOTIV  - T-shirt z nadrukiem - light blue.  Firma: PULL&BEAR. Rozmiary: XS, S, M, L, XL;pullandbear,mit,schmetterlingsmotiv;MIT SCHMETTERLINGSMOTIV  - T-shirt z nadrukiem - light blue;pullandbear mit schmetterlingsmotiv t shirt;clothing - MIT SCHMETTERLINGSMOTIV  - T-shirt z nadrukiem - light blue;pullandbear-mit-schmetterlingsmotiv-t-shirt-z-nadrukiem-light-blue-puc21d11h-k11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/PU/C2/1D/11/HK/11/PUC21D11H-K11@17.jpg;1;;1;new;0;1;0;0;0;0;0;0
208;1;DISRUPTOR - Sneakersy niskie - white;Kobieta/Obuwie;489;1;489;1;;;;;RF-demo_209;RF-demo_209;Fila;Fila;9295310945772;;0;2.5299999999999998;1.96;2.4700000000000002;2.5299999999999998;26;1;both;7;;;DISRUPTOR - Sneakersy niskie - white,  Fila;Nazwa: DISRUPTOR - Sneakersy niskie - white.  Firma: Fila. Rozmiary: 36, 37, 38, 39, 40, 41, 42;fila,disruptor,tenisowki;DISRUPTOR - Sneakersy niskie - white;fila disruptor tenisowki i trampki;shoe - DISRUPTOR - Sneakersy niskie - white;fila-disruptor-tenisowki-i-trampki-1fi11a004-a11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/1F/I1/1A/00/4A/11/1FI11A004-A11@13.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
209;1;RENESA - Spódnica trapezowa - open miscellaneous;Kobieta/Odzież;759;1;759;1;;;;;RF-demo_210;RF-demo_210;HUGO;HUGO;7127767849209;;0;3.23;2.96;0.28000000000000003;0.94999999999999996;20;1;both;6;;;RENESA - Spódnica trapezowa - open miscellaneous,  HUGO;Nazwa: RENESA - Spódnica trapezowa - open miscellaneous.  Firma: HUGO. Rozmiary: 34, 36, 38, 40, 42;hugo,renesa,spodnica;RENESA - Spódnica trapezowa - open miscellaneous;hugo renesa spodnica trapezowa open;clothing - RENESA - Spódnica trapezowa - open miscellaneous;hugo-renesa-spodnica-trapezowa-open-miscellaneous-hu721b057-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/HU/72/1B/05/7Q/11/HU721B057-Q11@13.jpg;1;;1;new;0;1;0;0;0;0;0;0
210;1;ALLOVER STUDS - Sweter - ivory;Kobieta/Odzież;119;1;119;1;;;;;RF-demo_211;RF-demo_211;Springfield;Springfield;3045731142906;;0;0.5;3.1200000000000001;1.8500000000000001;2.3599999999999999;25;1;both;16;;;ALLOVER STUDS - Sweter - ivory,  Springfield;Nazwa: ALLOVER STUDS - Sweter - ivory.  Firma: Springfield. Rozmiary: XS, S, M, XL;springfield,allover,studs;ALLOVER STUDS - Sweter - ivory;springfield allover studs sweter ivory;clothing - ALLOVER STUDS - Sweter - ivory;springfield-allover-studs-sweter-ivory-fi021i039-b11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/FI/02/1I/03/9B/11/FI021I039-B11@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
211;1;PURE SHORT SLEEVE - T-shirt z nadrukiem - black;Kobieta/Odzież;119;1;119;1;;;;;RF-demo_212;RF-demo_212;Fila;Fila;2658649255346;;0;0.14999999999999999;2.5899999999999999;1.51;2.21;20;1;both;16;;;PURE SHORT SLEEVE - T-shirt z nadrukiem - black,  Fila;Nazwa: PURE SHORT SLEEVE - T-shirt z nadrukiem - black.  Firma: Fila. Rozmiary: XXS, XS, S, M, L, XL;fila,pure,short;PURE SHORT SLEEVE - T-shirt z nadrukiem - black;fila pure short sleeve t;clothing - PURE SHORT SLEEVE - T-shirt z nadrukiem - black;fila-pure-short-sleeve-t-shirt-z-nadrukiem-1fi21d00o-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/1F/I2/1D/00/OQ/11/1FI21D00O-Q11@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
212;1;GEO TEE - T-shirt z nadrukiem - mid grey melange;Kobieta/Odzież;99;1;99;1;;;;;RF-demo_213;RF-demo_213;Wrangler;Wrangler;3281921090009;;0;0.95999999999999996;3.7400000000000002;1.98;2.5099999999999998;20;1;both;17;;;GEO TEE - T-shirt z nadrukiem - mid grey melange,  Wrangler;Nazwa: GEO TEE - T-shirt z nadrukiem - mid grey melange.  Firma: Wrangler. Rozmiary: 36, 38, 40, 42, 44/46;wrangler,geo,tee;GEO TEE - T-shirt z nadrukiem - mid grey melange;wrangler geo tee t shirt;clothing - GEO TEE - T-shirt z nadrukiem - mid grey melange;wrangler-geo-tee-t-shirt-z-nadrukiem-mid-grey-melange-wr121d03x-c11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/WR/12/1D/03/XC/11/WR121D03X-C11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
213;1;Sukienka dzianinowa - prosty;Kobieta/Odzież;119;1;119;1;;;;;RF-demo_214;RF-demo_214;ONLY;ONLY;8886714976391;;0;2.27;0.34999999999999998;0.75;0.11;7;1;both;15;;;Sukienka dzianinowa - prosty,  ONLY;Nazwa: Sukienka dzianinowa - prosty.  Firma: ONLY. Rozmiary: XS, S, M, XL, XXL;only,onlviktoria,dress;Sukienka dzianinowa - prosty;only onlviktoria dress sukienka dzianinowa;clothing - Sukienka dzianinowa - prosty;only-onlviktoria-dress-sukienka-dzianinowa-black-on321c12h-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/ON/32/1C/12/HQ/11/ON321C12H-Q11@17.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
214;1;T-shirt z nadrukiem - white;Kobieta/Odzież;59;1;59;1;;;;;RF-demo_215;RF-demo_215;Even&Odd;Even&Odd;8794190946860;;0;0.33000000000000002;1.5600000000000001;0.46999999999999997;1.74;2;1;both;17;;;T-shirt z nadrukiem - white,  Even&Odd;Nazwa: T-shirt z nadrukiem - white.  Firma: Even&Odd. Rozmiary: XS, S, L, XL;evenandodd,t,shirt;T-shirt z nadrukiem - white;evenandodd t shirt z nadrukiem;clothing - T-shirt z nadrukiem - white;evenandodd-t-shirt-z-nadrukiem-white-ev421d17k-a11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/EV/42/1D/17/KA/11/EV421D17K-A11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
215;1;NELLY - Spodnie materiałowe - navy;Kobieta/Odzież;819;1;819;1;;;;;RF-demo_216;RF-demo_216;House of Dagmar;House of Dagmar;1705233694672;;0;1.02;3.3700000000000001;0.53000000000000003;1.4399999999999999;16;1;both;15;;;NELLY - Spodnie materiałowe - navy,  House of Dagmar;Nazwa: NELLY - Spodnie materiałowe - navy.  Firma: House of Dagmar. Rozmiary: 34, 36, 38, 40, 42;house,of,dagmar;NELLY - Spodnie materiałowe - navy;house of dagmar nelly spodnie;clothing - NELLY - Spodnie materiałowe - navy;house-of-dagmar-nelly-spodnie-materialowe-navy-dg221a014-k11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/DG/22/1A/01/4K/11/DG221A014-K11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
216;1;Spódnica trapezowa - noir;Kobieta/Odzież;259;1;259;1;;;;;RF-demo_217;RF-demo_217;Morgan;Morgan;3439671893039;;0;3.4199999999999999;2.5;3;2.8199999999999998;24;1;both;5;;;Spódnica trapezowa - noir,  Morgan;Nazwa: Spódnica trapezowa - noir.  Firma: Morgan. Rozmiary: 32, 34, 36, 38, 40;morgan,spodnica,mini;Spódnica trapezowa - noir;morgan spodnica mini noir m5921b065;clothing - Spódnica trapezowa - noir;morgan-spodnica-mini-noir-m5921b065-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/M5/92/1B/06/5Q/11/M5921B065-Q11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
217;1;CITY TEE NEW YORK - T-shirt z nadrukiem - navy uniform;Kobieta/Odzież;84;1;84;1;;;;;RF-demo_218;RF-demo_218;GAP;GAP;1445467873901;;0;2.8900000000000001;0.32000000000000001;3.8999999999999999;3.2200000000000002;15;1;both;14;;;CITY TEE NEW YORK - T-shirt z nadrukiem - navy uniform,  GAP;Nazwa: CITY TEE NEW YORK - T-shirt z nadrukiem - navy uniform.  Firma: GAP. Rozmiary: XXS, XS, S, M, L, XL;gap,city,tee;CITY TEE NEW YORK - T-shirt z nadrukiem - navy uniform;gap city tee new york;clothing - CITY TEE NEW YORK - T-shirt z nadrukiem - navy uniform;gap-city-tee-new-york-t-shirt-z-nadrukiem-navy-uniform-gp021d0ac-k11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GP/02/1D/0A/CK/11/GP021D0AC-K11@13.jpg;1;;1;new;0;1;0;0;0;0;0;0
218;1;VMSEVEN SLIM TAPERED - Jeansy Skinny Fit - dark blue denim;Kobieta/Odzież;229;1;229;1;;;;;RF-demo_219;RF-demo_219;Vero Moda;Vero Moda;6708587843069;;0;3.5600000000000001;0.71999999999999997;0.85999999999999999;0.69999999999999996;26;1;both;8;;;VMSEVEN SLIM TAPERED - Jeansy Skinny Fit - dark blue denim,  Vero Moda;Nazwa: VMSEVEN SLIM TAPERED - Jeansy Skinny Fit - dark blue denim.  Firma: Vero Moda. Rozmiary: 25x30, 25x32, 26x30, 26x32, 27x32, 28x30, 28x32, 28x34, 29x32, 29x34, 30x34, 31x30, 31x32, 32x30, 33x30, 33x32;vero,moda,vmseven;VMSEVEN SLIM TAPERED - Jeansy Skinny Fit - dark blue denim;vero moda vmseven slim tapered;clothing - VMSEVEN SLIM TAPERED - Jeansy Skinny Fit - dark blue denim;vero-moda-vmseven-slim-tapered-jeansy-skinny-fit-dark-blue-denim-ve121n0hn-k11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/VE/12/1N/0H/NK/11/VE121N0HN-K11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
219;1;SHERPA DUSTER - Kurtka jeansowa - dark stone;Kobieta/Odzież;529;1;529;1;;;;;RF-demo_220;RF-demo_220;Lee;Lee;229127474221;;0;0.46000000000000002;0.39000000000000001;2.3999999999999999;2.7599999999999998;20;1;both;4;;;SHERPA DUSTER - Kurtka jeansowa - dark stone,  Lee;Nazwa: SHERPA DUSTER - Kurtka jeansowa - dark stone.  Firma: Lee. Rozmiary: 36, 38, 40;lee,sherpa,duster;SHERPA DUSTER - Kurtka jeansowa - dark stone;lee sherpa duster kurtka jeansowa;clothing - SHERPA DUSTER - Kurtka jeansowa - dark stone;lee-sherpa-duster-kurtka-jeansowa-dark-stone-le421u009-k11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/42/1U/00/9K/11/LE421U009-K11@20.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
220;1;REIMA - Sneakersy niskie - white/gold;Kobieta/Obuwie;399;1;399;1;;;;;RF-demo_221;RF-demo_221;Guess;Guess;7014054131053;;0;2.8399999999999999;2.4100000000000001;2.3199999999999998;2.0800000000000001;11;1;both;13;;;REIMA - Sneakersy niskie - white/gold,  Guess;Nazwa: REIMA - Sneakersy niskie - white/gold.  Firma: Guess. Rozmiary: 35, 36, 37, 38, 39, 40, 41;guess,reima,sneakersy;REIMA - Sneakersy niskie - white/gold;guess reima sneakersy niskie gu111a0lu;shoe - REIMA - Sneakersy niskie - white/gold;guess-reima-sneakersy-niskie-gu111a0lu-a12;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GU/11/1A/0L/UA/12/GU111A0LU-A12@11.jpg;1;;1;new;0;1;0;0;0;0;0;0
221;1;NEW VIRGINIA - T-shirt z nadrukiem - navy;Kobieta/Odzież;99;1;99;1;;;;;RF-demo_222;RF-demo_222;Pepe Jeans;Pepe Jeans;7395388590836;;0;2.7200000000000002;3.52;2.0800000000000001;2.7799999999999998;30;1;both;17;;;NEW VIRGINIA - T-shirt z nadrukiem - navy,  Pepe Jeans;Nazwa: NEW VIRGINIA - T-shirt z nadrukiem - navy.  Firma: Pepe Jeans. Rozmiary: XXS, XS, S, M, L, XL;pepe,jeans,new;NEW VIRGINIA - T-shirt z nadrukiem - navy;pepe jeans new virginia t;clothing - NEW VIRGINIA - T-shirt z nadrukiem - navy;pepe-jeans-new-virginia-t-shirt-z-nadrukiem-pe121d0bl-k11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/PE/12/1D/0B/LK/11/PE121D0BL-K11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
222;1;LEROND  - Sneakersy niskie - offwhite/white;Kobieta/Obuwie;369;1;369;1;;;;;RF-demo_223;RF-demo_223;Lacoste;Lacoste;910603407348;;0;0.57999999999999996;3.4500000000000002;1.8700000000000001;3.6000000000000001;12;1;both;1;;;LEROND  - Sneakersy niskie - offwhite/white,  Lacoste;Nazwa: LEROND  - Sneakersy niskie - offwhite/white.  Firma: Lacoste. Rozmiary: 36, 37, 37.5, 38, 39, 39.5, 40, 40.5, 41, 42;lacoste,lerond,sneakersy;LEROND  - Sneakersy niskie - offwhite/white;lacoste lerond sneakersy niskie la211a0cp;shoe - LEROND  - Sneakersy niskie - offwhite/white;lacoste-lerond-sneakersy-niskie-la211a0cp-a11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LA/21/1A/0C/PA/11/LA211A0CP-A11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
223;1;BUTTON THRU A LINE SKIRT  - Spódnica trapezowa - black;Kobieta/Odzież;94;1;94;1;;;;;RF-demo_224;RF-demo_224;New Look;New Look;3773582985717;;0;3.2000000000000002;1.1000000000000001;3.9900000000000002;1.52;21;1;both;17;;;BUTTON THRU A LINE SKIRT  - Spódnica trapezowa - black,  New Look;Nazwa: BUTTON THRU A LINE SKIRT  - Spódnica trapezowa - black.  Firma: New Look. Rozmiary: 34, 36, 38, 40, 42;new,look,button;BUTTON THRU A LINE SKIRT  - Spódnica trapezowa - black;new look button thru a;clothing - BUTTON THRU A LINE SKIRT  - Spódnica trapezowa - black;new-look-button-thru-a-line-skirt-spodnica-mini-black-nl021b0cz-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NL/02/1B/0C/ZQ/11/NL021B0CZ-Q11@12.jpg;1;;1;new;0;1;0;0;0;0;0;0
224;1;SOFT TEE - T-shirt basic - black;Kobieta/Odzież;139;1;139;1;;;;;RF-demo_225;RF-demo_225;Tommy Jeans;Tommy Jeans;1810752935611;;0;2.5699999999999998;0.32000000000000001;0.68999999999999995;2.8399999999999999;9;1;both;6;;;SOFT TEE - T-shirt basic - black,  Tommy Jeans;Nazwa: SOFT TEE - T-shirt basic - black.  Firma: Tommy Jeans. Rozmiary: XXS, XS, S, M, L, XL;tommy,jeans,soft;SOFT TEE - T-shirt basic - black;tommy jeans soft tee t;clothing - SOFT TEE - T-shirt basic - black;tommy-jeans-soft-tee-t-shirt-basic-tob21d04t-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/B2/1D/04/TQ/11/TOB21D04T-Q11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
225;1;THE PERFECT - T-shirt z nadrukiem - black;Kobieta/Odzież;99;1;99;1;;;;;RF-demo_226;RF-demo_226;Levi's®;Levi's®;1846121679800;;0;0.79000000000000004;0.66000000000000003;0.46999999999999997;2.0099999999999998;39;1;both;0;;;THE PERFECT - T-shirt z nadrukiem - black,  Levi's®;Nazwa: THE PERFECT - T-shirt z nadrukiem - black.  Firma: Levi's®. Rozmiary: XXS, XS, S, M, L, XL;levisr,the,perfect;THE PERFECT - T-shirt z nadrukiem - black;levisr the perfect t shirt;clothing - THE PERFECT - T-shirt z nadrukiem - black;levisr-the-perfect-t-shirt-z-nadrukiem-le221d03u-q11;W magazynie;Dostepny;1;2019-11-5;2019-11-5;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/1D/03/UQ/11/LE221D03U-Q11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
