ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
169;1;LOGO STRETCH SLIM - Bluzka z długim rękawem - bright white;Ubrania;179;1;179;1;;;;;RF-demo_170;RF-demo_170;Calvin Klein Jeans;Calvin Klein Jeans;7998425095101;;0;2.65;3.32;0.22;0.82;3;1;both;3;;;LOGO STRETCH SLIM - Bluzka z długim rękawem - bright white,  Calvin Klein Jeans;LOGO STRETCH SLIM - Bluzka z długim rękawem - bright white  Firma Calvin Klein Jeans  Rozmiary: , XS, S, M, L;calvin,klein,jeans;calvin klein jeans;calvin klein jeans;calvin klein jeans;calvin-klein-jeans-logo-slim-tee-bluzka-z-dlugim-rekawem-c1821d08j-a11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/C1/82/1D/08/JA/11/C1821D08J-A11@14.jpg;1;;1;new;0;1;0;0;0;0;0;0
170;1;ESSENTIAL - Bluza - red;Ubrania;229;1;229;1;;;;;RF-demo_171;RF-demo_171;Tommy Hilfiger;Tommy Hilfiger;4236919832695;;0;0.32;0.25;1.03;3.25;38;1;both;5;;;ESSENTIAL - Bluza - red,  Tommy Hilfiger;ESSENTIAL - Bluza - red  Firma Tommy Hilfiger  Rozmiary: , 98, 104, 110, 116, 122, 128, 140, 152, 164, 176;tommy,hilfiger,essential;tommy hilfiger essential;tommy hilfiger essential;tommy hilfiger essential;tommy-hilfiger-essential-bluza-to124k04f-g11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/12/4K/04/FG/11/TO124K04F-G11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
171;1;CHUCK TAYLOR ALL STAR CORE - Sneakersy niskie - blanc;Buty;169;1;169;1;;;;;RF-demo_172;RF-demo_172;Converse;Converse;9534293223256;;0;0.95;1.73;0.83;0.76;31;1;both;1;;;CHUCK TAYLOR ALL STAR CORE - Sneakersy niskie - blanc,  Converse;CHUCK TAYLOR ALL STAR CORE - Sneakersy niskie - blanc  Firma Converse  Rozmiary: , 27, 28, 28.5, 29, 30, 31, 32, 33, 33.5, 34, 35;converse,chuck,taylor;converse chuck taylor;converse chuck taylor;converse chuck taylor;converse-chuck-taylor-as-core-ox-tenisowki-i-trampki-bialy-co416a02p-002;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/CO/41/6A/02/P0/02/CO416A02P-002@19.jpg;1;;1;new;0;1;0;0;0;0;0;0
172;1;STRETCH SLIM FIT LONG SLEEVE - Bluzka z długim rękawem - blue;Ubrania;179;1;179;1;;;;;RF-demo_173;RF-demo_173;Tommy Hilfiger;Tommy Hilfiger;9387674928585;;0;3.57;0.6;0.04;1.73;13;1;both;8;;;STRETCH SLIM FIT LONG SLEEVE - Bluzka z długim rękawem - blue,  Tommy Hilfiger;STRETCH SLIM FIT LONG SLEEVE - Bluzka z długim rękawem - blue  Firma Tommy Hilfiger  Rozmiary: , S, M, L, XL;tommy,hilfiger,stretch;tommy hilfiger stretch;tommy hilfiger stretch;tommy hilfiger stretch;tommy-hilfiger-stretch-slim-fit-long-sleeve-tee-bluzka-z-dlugim-rekawem-to122o09g-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/12/2O/09/GK/11/TO122O09G-K11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
173;1;Sneakersy wysokie - black;Buty;199;1;199;1;;;;;RF-demo_174;RF-demo_174;Nike Sportswear;Nike Sportswear;9478517155244;;0;3.84;0.41;3.47;2.15;33;1;both;12;;;Sneakersy wysokie - black,  Nike Sportswear;Sneakersy wysokie - black  Firma Nike Sportswear  Rozmiary: , 28, 29.5, 30, 31.5, 32, 33.5, 34, 35;nike,sportswear,court;nike sportswear court;nike sportswear court;nike sportswear court;nike-sportswear-court-borough-mid-boot-sneakersy-wysokie-ni114d0bg-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/11/4D/0B/GQ/11/NI114D0BG-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
174;1;RUNWAY - Zegarek - schwarz;Akcesoria;919;1;919;1;;;;;RF-demo_175;RF-demo_175;Michael Kors;Michael Kors;8461135754603;;0;2.44;2.23;3.25;2.21;14;1;both;2;;;RUNWAY - Zegarek - schwarz,  Michael Kors;RUNWAY - Zegarek - schwarz  Firma Michael Kors  Rozmiary: , One Size;michael,kors,runway;michael kors runway;michael kors runway;michael kors runway;michael-kors-runway-zegarek-schwarz-1mi51e064-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/1M/I5/1E/06/4Q/11/1MI51E064-Q11@6.2.jpg;1;;1;new;0;1;0;0;0;0;0;0
175;1;ALPHA DRY PANT - Spodnie treningowe - black/white;Ubrania;179;1;179;1;;;;;RF-demo_176;RF-demo_176;Jordan;Jordan;2344280663992;;0;1.71;3.32;0.32;0.56;36;1;both;6;;;ALPHA DRY PANT - Spodnie treningowe - black/white,  Jordan;ALPHA DRY PANT - Spodnie treningowe - black/white  Firma Jordan  Rozmiary: , S, M, L, XL, XXL;jordan,23,alpha;jordan 23 alpha;jordan 23 alpha;jordan 23 alpha;jordan-23-alpha-dry-pant-spodnie-treningowe-blackwhite-joc42e00e-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/JO/C4/2E/00/EQ/11/JOC42E00E-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
176;1;BABY TEE - Bluzka z długim rękawem - smokestack heather;Ubrania;149;1;149;1;;;;;RF-demo_177;RF-demo_177;Levi's®;Levi's®;910136396733;;0;3.01;1.67;0.1;3.86;38;1;both;7;;;BABY TEE - Bluzka z długim rękawem - smokestack heather,  Levi's®;BABY TEE - Bluzka z długim rękawem - smokestack heather  Firma Levi's®  Rozmiary: , XXS, XS, S, M, L, XL;levisr,baby,tee;levisr baby tee;levisr baby tee;levisr baby tee;levisr-baby-tee-t-shirt-z-nadrukiem-le221d07a-c11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/1D/07/AC/11/LE221D07A-C11@15.jpg;1;;1;new;0;1;0;0;0;0;0;0
177;1;PRIME SLIM FIT - Koszulka polo - light/pastel blue;Ubrania;299;1;299;1;;;;;RF-demo_178;RF-demo_178;BOSS;BOSS;8256124937594;;0;2.63;2.96;3.58;2.15;37;1;both;2;;;PRIME SLIM FIT - Koszulka polo - light/pastel blue,  BOSS;PRIME SLIM FIT - Koszulka polo - light/pastel blue  Firma BOSS  Rozmiary: , S, M, L, XL, XXL;boss,casual,prime;boss casual prime;boss casual prime;boss casual prime;boss-casual-prime-slim-fit-koszulka-polo-bo122p01c-k16;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/BO/12/2P/01/CK/16/BO122P01C-K16@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
178;1;Koszula - original;Ubrania;119;1;119;1;;;;;RF-demo_179;RF-demo_179;TOM TAILOR DENIM;TOM TAILOR DENIM;4026190676925;;0;0.2;0.92;2.02;2.51;9;1;both;19;;;Koszula - original,  TOM TAILOR DENIM;Koszula - original  Firma TOM TAILOR DENIM  Rozmiary: , XS, S, M, L, XL, XXL;tom,tailor,denim;tom tailor denim;tom tailor denim;tom tailor denim;tom-tailor-denim-koszula-original-to722d0eq-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/72/2D/0E/QK/11/TO722D0EQ-K11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
179;1;BOYS BASIC  - T-shirt basic - meteorite;Ubrania;59;1;59;1;;;;;RF-demo_180;RF-demo_180;Tommy Hilfiger;Tommy Hilfiger;7603560726948;;0;1.29;2.17;0.87;2.43;8;1;both;8;;;BOYS BASIC  - T-shirt basic - meteorite,  Tommy Hilfiger;BOYS BASIC  - T-shirt basic - meteorite  Firma Tommy Hilfiger  Rozmiary: , 104, 110, 116, 122, 128, 152, 164, 176;tommy,hilfiger,boys;tommy hilfiger boys;tommy hilfiger boys;tommy hilfiger boys;tommy-hilfiger-boys-basic-t-shirt-basic-to124g05s-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/12/4G/05/SQ/11/TO124G05S-Q11@6.jpg;1;;1;new;0;1;0;0;0;0;0;0
180;1;ADICOLOR 3 STRIPES LONGSLEEVE TEE - Bluzka z długim rękawem - scarlet;Ubrania;149;1;149;1;;;;;RF-demo_181;RF-demo_181;adidas Originals;adidas Originals;4945969638152;;0;1.82;2.74;0.26;0.34;30;1;both;19;;;ADICOLOR 3 STRIPES LONGSLEEVE TEE - Bluzka z długim rękawem - scarlet,  adidas Originals;ADICOLOR 3 STRIPES LONGSLEEVE TEE - Bluzka z długim rękawem - scarlet  Firma adidas Originals  Rozmiary: , 30, 32, 34, 36, 38, 40, 42, 44, 46;adidas,originals,tee;adidas originals tee;adidas originals tee;adidas originals tee;adidas-originals-tee-bluzka-z-dlugim-rekawem-ad121d0jr-g11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/12/1D/0J/RG/11/AD121D0JR-G11@5.jpg;1;;1;new;0;1;0;0;0;0;0;0
181;1;MINIMAL - Płaszcz wełniany /Płaszcz klasyczny - green;Ubrania;269;1;269;1;;;;;RF-demo_182;RF-demo_182;Dorothy Perkins Curve;Dorothy Perkins Curve;6015980101801;;0;0;3.01;0.97;2.66;27;1;both;18;;;MINIMAL - Płaszcz wełniany /Płaszcz klasyczny - green,  Dorothy Perkins Curve;MINIMAL - Płaszcz wełniany /Płaszcz klasyczny - green  Firma Dorothy Perkins Curve  Rozmiary: , 46, 48, 50, 52, 54, 56;dorothy,perkins,curve;dorothy perkins curve;dorothy perkins curve;dorothy perkins curve;dorothy-perkins-curve-plaszcz-welniany-plaszcz-klasyczny-green-dp621u00z-m11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/DP/62/1U/00/ZM/11/DP621U00Z-M11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
182;1;SERA - Bluzka z długim rękawem - schwarz;Ubrania;469;1;469;1;;;;;RF-demo_183;RF-demo_183;Sportmax Code;Sportmax Code;2055214656650;;0;1.62;3.98;0.54;1.98;35;1;both;2;;;SERA - Bluzka z długim rękawem - schwarz,  Sportmax Code;SERA - Bluzka z długim rękawem - schwarz  Firma Sportmax Code  Rozmiary: , XS, S, M, L;sportmax,code,sera;sportmax code sera;sportmax code sera;sportmax code sera;sportmax-code-sera-bluzka-z-dlugim-rekawem-xc021d00c-a11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/XC/02/1D/00/CA/11/XC021D00C-A11@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
183;1;Jeansy Skinny Fit - dark blue denim;Ubrania;119;1;119;1;;;;;RF-demo_184;RF-demo_184;Even&Odd Curvy;Even&Odd Curvy;4445279870513;;0;3.02;0.29;2.5;2.82;20;1;both;2;;;Jeansy Skinny Fit - dark blue denim,  Even&Odd Curvy;Jeansy Skinny Fit - dark blue denim  Firma Even&Odd Curvy  Rozmiary: , 46, 48, 50, 52, 54;evenandodd,curvy,jeansy;evenandodd curvy jeansy;evenandodd curvy jeansy;evenandodd curvy jeansy;evenandodd-curvy-jeansy-skinny-fit-dark-blue-denim-evb21n014-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/EV/B2/1N/01/4K/11/EVB21N014-K11@12.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
184;1;ALL STAR ALL OF THE STARS  - Sneakersy niskie - white/black;Buty;169;1;169;1;;;;;RF-demo_185;RF-demo_185;Converse;Converse;1107720638829;;0;2.46;3.2;2.33;0.43;32;1;both;7;;;ALL STAR ALL OF THE STARS  - Sneakersy niskie - white/black,  Converse;ALL STAR ALL OF THE STARS  - Sneakersy niskie - white/black  Firma Converse  Rozmiary: , 27, 28, 29, 30, 31, 32, 33, 34, 35, 37.5, 38, 38.5;converse,all,star;converse all star;converse all star;converse all star;converse-all-star-all-of-the-stars-sneakersy-niskie-whiteblack-co414d087-a11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/CO/41/4D/08/7A/11/CO414D087-A11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
185;1;MARSELLA - Sweter - brown;Ubrania;159.9;1;159.9;1;;;;;RF-demo_186;RF-demo_186;Mango;Mango;9037438600325;;0;0.51;0.57;0.86;2.44;20;1;both;5;;;MARSELLA - Sweter - brown,  Mango;MARSELLA - Sweter - brown  Firma Mango  Rozmiary: , S, M, L;mango,marsella,sweter;mango marsella sweter;mango marsella sweter;mango marsella sweter;mango-marsella-sweter-m9121i1go-o11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/M9/12/1I/1G/OO/11/M9121I1GO-O11@11.jpg;1;;1;new;0;1;0;0;0;0;0;0
186;1;HOOD BABY - Kurtka z polaru - navy uniform;Ubrania;109;1;109;1;;;;;RF-demo_187;RF-demo_187;GAP;GAP;3296331322706;;0;1.23;2.28;3.91;3.72;21;1;both;3;;;HOOD BABY - Kurtka z polaru - navy uniform,  GAP;HOOD BABY - Kurtka z polaru - navy uniform  Firma GAP  Rozmiary: , 50/56, 56/68, 68/80, 80/86, 86/92;gap,hood,baby;gap hood baby;gap hood baby;gap hood baby;gap-hood-baby-kurtka-z-polaru-navy-uniform-gp024k088-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GP/02/4K/08/8K/11/GP024K088-K11@2.jpg;1;;1;new;0;1;0;0;0;0;0;0
187;1;BELT - Pasek - black;Akcesoria;89;1;89;1;;;;;RF-demo_188;RF-demo_188;Calvin Klein Jeans;Calvin Klein Jeans;6568698238914;;0;3.45;1.53;2.2;2.39;8;1;both;5;;;BELT - Pasek - black,  Calvin Klein Jeans;BELT - Pasek - black  Firma Calvin Klein Jeans  Rozmiary: , 70, 80;calvin,klein,belt;calvin klein belt;calvin klein belt;calvin klein belt;calvin-klein-belt-pasek-black-6ca53e001-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/6C/A5/3E/00/1Q/11/6CA53E001-Q11@3.jpg;1;;1;new;0;1;0;0;0;0;0;0
188;1;ARVAN - Naszyjnik - teal;Akcesoria;139;1;139;1;;;;;RF-demo_189;RF-demo_189;ALDO;ALDO;3047580372549;;0;3.36;3.31;2.65;0.45;34;1;both;2;;;ARVAN - Naszyjnik - teal,  ALDO;ARVAN - Naszyjnik - teal  Firma ALDO  Rozmiary: , One Size;aldo,arvan,naszyjnik;aldo arvan naszyjnik;aldo arvan naszyjnik;aldo arvan naszyjnik;aldo-arvan-naszyjnik-a0151l07u-k12;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/A0/15/1L/07/UK/12/A0151L07U-K12@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
189;1;Botki - rose;Buty;139;1;139;1;;;;;RF-demo_190;RF-demo_190;Friboo;Friboo;306963275700;;0;3.16;2.99;0.73;3.71;18;1;both;19;;;Botki - rose,  Friboo;Botki - rose  Firma Friboo  Rozmiary: , 24, 26, 28, 29, 30, 31, 32;friboo,botki,rose;friboo botki rose;friboo botki rose;friboo botki rose;friboo-botki-rose-f5713i05b-j11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/F5/71/3I/05/BJ/11/F5713I05B-J11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
190;1;AIR MAX 200 - Sneakersy niskie - royal pulse/oil grey/light aqua/ember glow;Buty;449;1;449;1;;;;;RF-demo_191;RF-demo_191;Nike Sportswear;Nike Sportswear;4149163198297;;0;1.52;3.58;3.75;3.52;21;1;both;10;;;AIR MAX 200 - Sneakersy niskie - royal pulse/oil grey/light aqua/ember glow,  Nike Sportswear;AIR MAX 200 - Sneakersy niskie - royal pulse/oil grey/light aqua/ember glow  Firma Nike Sportswear  Rozmiary: , 35.5, 36, 36.5, 37.5, 38, 38.5, 39, 40;nike,sportswear,air;nike sportswear air;nike sportswear air;nike sportswear air;nike-sportswear-air-max-200-sneakersy-niskie-ni114d0b9-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/11/4D/0B/9K/11/NI114D0B9-K11@12.jpg;1;;1;new;0;1;0;0;0;0;0;0
191;1;PRIME TEE - T-shirt z nadrukiem - tech ink/active gold/black;Ubrania;69;1;69;1;;;;;RF-demo_192;RF-demo_192;adidas Performance;adidas Performance;732895507291;;0;2.77;3.18;1.94;3.41;7;1;both;6;;;PRIME TEE - T-shirt z nadrukiem - tech ink/active gold/black,  adidas Performance;PRIME TEE - T-shirt z nadrukiem - tech ink/active gold/black  Firma adidas Performance  Rozmiary: , 110, 116, 128, 140, 152, 164, 176;adidas,performance,prime;adidas performance prime;adidas performance prime;adidas performance prime;adidas-performance-prime-tee-t-shirt-z-nadrukiem-ad543d12v-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/54/3D/12/VK/11/AD543D12V-K11@5.jpg;1;;1;new;0;1;0;0;0;0;0;0
192;1;GRAPHIC VARSITY TEE - T-shirt basic - tonal baby tab brilliant red;Ubrania;149;1;149;1;;;;;RF-demo_193;RF-demo_193;Levi's®;Levi's®;954464118964;;0;0.51;3.3;2.14;1.77;33;1;both;2;;;GRAPHIC VARSITY TEE - T-shirt basic - tonal baby tab brilliant red,  Levi's®;GRAPHIC VARSITY TEE - T-shirt basic - tonal baby tab brilliant red  Firma Levi's®  Rozmiary: , XXS, XS, S, M, L;levisr,graphic,varsity;levisr graphic varsity;levisr graphic varsity;levisr graphic varsity;levisr-graphic-varsity-tee-t-shirt-basic-le221d072-g11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/1D/07/2G/11/LE221D072-G11@14.jpg;1;;1;new;0;1;0;0;0;0;0;0
193;1;BOAT - Bluzka z długim rękawem - true black;Ubrania;74;1;74;1;;;;;RF-demo_194;RF-demo_194;GAP;GAP;1921718690439;;0;2.36;0.08;2.32;1.33;10;1;both;19;;;BOAT - Bluzka z długim rękawem - true black,  GAP;BOAT - Bluzka z długim rękawem - true black  Firma GAP  Rozmiary: , XXS, M, L, XL, XXL;gap,boat,bluzka;gap boat bluzka;gap boat bluzka;gap boat bluzka;gap-boat-bluzka-z-dlugim-rekawem-gp021d0f4-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GP/02/1D/0F/4Q/11/GP021D0F4-Q11@6.jpg;1;;1;new;0;1;0;0;0;0;0;0
194;1;TRUDIS - Sweter - black;Ubrania;139.9;1;139.9;1;;;;;RF-demo_195;RF-demo_195;Mango;Mango;565385013678;;0;2.8;0.06;1.16;0.34;32;1;both;15;;;TRUDIS - Sweter - black,  Mango;TRUDIS - Sweter - black  Firma Mango  Rozmiary: , S, M, L;mango,trudis,sweter;mango trudis sweter;mango trudis sweter;mango trudis sweter;mango-trudis-sweter-black-m9121i1h8-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/M9/12/1I/1H/8Q/11/M9121I1H8-Q11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
195;1;ROBYN ADJUSTABLE BELT - Pasek - black;Akcesoria;229;1;229;1;;;;;RF-demo_196;RF-demo_196;Guess;Guess;912030993124;;0;0.4;1.53;0.41;0.06;21;1;both;12;;;ROBYN ADJUSTABLE BELT - Pasek - black,  Guess;ROBYN ADJUSTABLE BELT - Pasek - black  Firma Guess  Rozmiary: , S, M, L;guess,robyn,adjustable;guess robyn adjustable;guess robyn adjustable;guess robyn adjustable;guess-robyn-adjustable-belt-pasek-black-gu151d056-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GU/15/1D/05/6Q/11/GU151D056-Q11@7.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
196;1;WILLYV - Sweter - royal blue;Ubrania;199.9;1;199.9;1;;;;;RF-demo_197;RF-demo_197;Mango;Mango;3295780684777;;0;0.98;3.93;3.38;0.04;36;1;both;8;;;WILLYV - Sweter - royal blue,  Mango;WILLYV - Sweter - royal blue  Firma Mango  Rozmiary: , S, M, L, XL, XXL;mango,bluza,royal;mango bluza royal;mango bluza royal;mango bluza royal;mango-bluza-royal-blue-m9122s06r-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/M9/12/2S/06/RK/11/M9122S06R-K11@4.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
197;1;TEE 2 PACK - T-shirt basic - white/mineral black;Ubrania;149;1;149;1;;;;;RF-demo_198;RF-demo_198;Levi's®;Levi's®;5505631052260;;0;3.07;3.95;2.56;1.42;39;1;both;0;;;TEE 2 PACK - T-shirt basic - white/mineral black,  Levi's®;TEE 2 PACK - T-shirt basic - white/mineral black  Firma Levi's®  Rozmiary: , XS, S, M, L;levisr,2,pack;levisr 2 pack;levisr 2 pack;levisr 2 pack;levisr-2-pack-tee-t-shirt-basic-le221d05v-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/1D/05/VQ/11/LE221D05V-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
198;1;NEW CHIARA - Koszulka polo - light grey heather;Ubrania;279;1;279;1;;;;;RF-demo_199;RF-demo_199;Tommy Hilfiger;Tommy Hilfiger;6081817733093;;0;2.38;1.39;3.62;0.25;13;1;both;8;;;NEW CHIARA - Koszulka polo - light grey heather,  Tommy Hilfiger;NEW CHIARA - Koszulka polo - light grey heather  Firma Tommy Hilfiger  Rozmiary: , S, M, L;tommy,hilfiger,new;tommy hilfiger new;tommy hilfiger new;tommy hilfiger new;tommy-hilfiger-new-chiara-koszulka-polo-light-grey-heather-to121d0ep-c11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/12/1D/0E/PC/11/TO121D0EP-C11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
199;1;ESSENTIAL - Sneakersy niskie - red;Buty;449;1;449;1;;;;;RF-demo_200;RF-demo_200;Tommy Hilfiger;Tommy Hilfiger;971705879085;;0;1.53;0.2;2.51;3.79;7;1;both;10;;;ESSENTIAL - Sneakersy niskie - red,  Tommy Hilfiger;ESSENTIAL - Sneakersy niskie - red  Firma Tommy Hilfiger  Rozmiary: , 37, 38, 39, 40, 41, 42;tommy,hilfiger,essential;tommy hilfiger essential;tommy hilfiger essential;tommy hilfiger essential;tommy-hilfiger-essential-tenisowki-i-trampki-red-to111a059-g11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/11/1A/05/9G/11/TO111A059-G11@15.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
200;1;WARREN  - Torebka - black/gold-coloured;Akcesoria;1029;1;1029;1;;;;;RF-demo_201;RF-demo_201;DKNY;DKNY;9748435318934;;0;0.99;2.43;3.91;2.88;30;1;both;16;;;WARREN  - Torebka - black/gold-coloured,  DKNY;WARREN  - Torebka - black/gold-coloured  Firma DKNY  Rozmiary: , One Size;dkny,warren,crossbody;dkny warren crossbody;dkny warren crossbody;dkny warren crossbody;dkny-warren-crossbody-torba-na-ramie-dk151h0fi-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/DK/15/1H/0F/IQ/11/DK151H0FI-Q11@14.jpg;1;;1;new;0;1;0;0;0;0;0;0
201;1;NAIL KALE 14ML - Lakier do paznokci - 6949 marylebone high street;Kosmetyki;59;1;59;1;;;;;RF-demo_202;RF-demo_202;Nails Inc;Nails Inc;5107825139862;;0;0.83;0.45;1.11;3.57;7;1;both;17;;;NAIL KALE 14ML - Lakier do paznokci - 6949 marylebone high street,  Nails Inc;NAIL KALE 14ML - Lakier do paznokci - 6949 marylebone high street  Firma Nails Inc;nails,inc,nail;nails inc nail;nails inc nail;nails inc nail;nails-inc-nail-kale-14ml-lakier-do-paznokci-naf31f00f-g11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NA/F3/1F/00/FG/11/NAF31F00F-G11@6.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
202;1;FILIPPO - Klapki - black;Buty;119;1;119;1;;;;;RF-demo_203;RF-demo_203;Ellesse;Ellesse;3895752063747;;0;1.1;2.31;0.46;0.61;22;1;both;5;;;FILIPPO - Klapki - black,  Ellesse;FILIPPO - Klapki - black  Firma Ellesse  Rozmiary: , 39.5, 40.5, 42, 43, 44.5, 46;ellesse,filippo,klapki;ellesse filippo klapki;ellesse filippo klapki;ellesse filippo klapki;ellesse-filippo-klapki-black-el912g004-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/EL/91/2G/00/4Q/11/EL912G004-Q11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
