ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
101;1;UNBASIC HOODIE - Bluza z kapturem - meteorite;clothing;279;1;279;1;;;;;RF-demo_102;RF-demo_102;Levi's®;Levi's®;5837138475453;;0;3.89;2.56;3.97;2.86;38;1;both;0;;;UNBASIC HOODIE - Bluza z kapturem - meteorite, SKU - LE221J02K-N11;UNBASIC HOODIE - Bluza z kapturem - meteorite  Firma Levi's®  Rozmiary /XXS/XS/S/M/L;levisr,unbasic,hoodie;levisr-unbasic-hoodie;levisr-unbasic-hoodie;levisr-unbasic-hoodie;levisr-unbasic-hoodie-bluza-meteorite-le221j02k-n11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/1J/02/KN/11/LE221J02K-N11@14.jpg;1;;1;new;0;1;0;0;0;0;0;0
102;1;PATCH  - Jeansy Skinny Fit - washed blue;clothing;259;1;259;1;;;;;RF-demo_103;RF-demo_103;SIKSILK;SIKSILK;8443768685247;;0;2.51;1.05;3.11;2.46;22;1;both;19;;;PATCH  - Jeansy Skinny Fit - washed blue, SKU - SIF22G01J-K11;PATCH  - Jeansy Skinny Fit - washed blue  Firma SIKSILK  Rozmiary /44/46/48/50/52/54;siksilk,patch,jeansy;siksilk-patch-jeansy;siksilk-patch-jeansy;siksilk-patch-jeansy;siksilk-patch-jeansy-skinny-fit-washed-blue-sif22g01j-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/SI/F2/2G/01/JK/11/SIF22G01J-K11@6.jpg;1;;1;new;0;1;0;0;0;0;0;0
103;1;Sweter - maritime blue;clothing;219.99;1;219.99;1;;;;;RF-demo_104;RF-demo_104;Selected Homme;Selected Homme;3935152461030;;0;2.06;1.14;0.37;2.59;16;1;both;0;;;Sweter - maritime blue, SKU - SE622Q0DW-K11;Sweter - maritime blue  Firma Selected Homme  Rozmiary /S/M/L/XL;selected,homme,sweter;selected-homme-sweter;selected-homme-sweter;selected-homme-sweter;selected-homme-sweter-maritime-blue-se622q0dw-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/SE/62/2Q/0D/WK/11/SE622Q0DW-K11@19.jpg;1;;1;new;0;1;0;0;0;0;0;0
104;1;DOUBLE BREASTED - Płaszcz wełniany /Płaszcz klasyczny - camel;clothing;299;1;299;1;;;;;RF-demo_105;RF-demo_105;Dorothy Perkins;Dorothy Perkins;3087091675946;;0;3.83;3.7;2.65;1.81;3;1;both;1;;;DOUBLE BREASTED - Płaszcz wełniany /Płaszcz klasyczny - camel, SKU - DP521U038-B11;DOUBLE BREASTED - Płaszcz wełniany /Płaszcz klasyczny - camel  Firma Dorothy Perkins  Rozmiary /36/38/40/42/44/46/48;dorothy,perkins,double;dorothy-perkins-double;dorothy-perkins-double;dorothy-perkins-double;dorothy-perkins-double-breasted-plaszcz-welniany-plaszcz-klasyczny-camel-dp521u038-b11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/DP/52/1U/03/8B/11/DP521U038-B11@15.jpg;1;;1;new;0;1;0;0;0;0;0;0
105;1;ICONIC MONOGRAM SLIM TEE - T-shirt z nadrukiem - black;clothing;169;1;169;1;;;;;RF-demo_106;RF-demo_106;Calvin Klein Jeans;Calvin Klein Jeans;6889471873355;;0;1.87;2.77;0.12;3.93;2;1;both;2;;;ICONIC MONOGRAM SLIM TEE - T-shirt z nadrukiem - black, SKU - C1822O06Z-Q11;ICONIC MONOGRAM SLIM TEE - T-shirt z nadrukiem - black  Firma Calvin Klein Jeans  Rozmiary /XS/S/M/L/XL/XXL;calvin,klein,jeans;calvin-klein-jeans;calvin-klein-jeans;calvin-klein-jeans;calvin-klein-jeans-iconic-monogram-slim-tee-t-shirt-z-nadrukiem-c1822o06z-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/C1/82/2O/06/ZQ/11/C1822O06Z-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
106;1;ALPHA DRY PANT - Spodnie treningowe - black/white;clothing;179;1;179;1;;;;;RF-demo_107;RF-demo_107;Jordan;Jordan;7901679056825;;0;3.76;3.21;3.92;2.54;12;1;both;6;;;ALPHA DRY PANT - Spodnie treningowe - black/white, SKU - JOC42E00E-Q11;ALPHA DRY PANT - Spodnie treningowe - black/white  Firma Jordan  Rozmiary /S/M/L/XL/XXL;jordan,23,alpha;jordan-23-alpha;jordan-23-alpha;jordan-23-alpha;jordan-23-alpha-dry-pant-spodnie-treningowe-blackwhite-joc42e00e-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/JO/C4/2E/00/EQ/11/JOC42E00E-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
107;1;MOLLY PYTHON - Jeansy Skinny Fit - grey;clothing;279;1;279;1;;;;;RF-demo_108;RF-demo_108;River Island;River Island;4671164798978;;0;0.26;3.97;2.36;2.48;10;1;both;15;;;MOLLY PYTHON - Jeansy Skinny Fit - grey, SKU - RI921N09L-C11;MOLLY PYTHON - Jeansy Skinny Fit - grey  Firma River Island  Rozmiary /32/36/38/40/44;river,island,molly;river-island-molly;river-island-molly;river-island-molly;river-island-molly-python-jeansy-skinny-fit-grey-ri921n09l-c11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/RI/92/1N/09/LC/11/RI921N09L-C11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
108;1;Torba na ramię - black;accessoires;94;1;94;1;;;;;RF-demo_109;RF-demo_109;Even&Odd;Even&Odd;1993035124287;;0;0.79;1.87;1.49;2.14;22;1;both;9;;;Torba na ramię - black, SKU - EV451H0M0-Q11;Torba na ramię - black  Firma Even&Odd  Rozmiary /One Size;evenandodd,torba,na;evenandodd-torba-na;evenandodd-torba-na;evenandodd-torba-na;evenandodd-torba-na-ramie-black-ev451h0m0-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/EV/45/1H/0M/0Q/11/EV451H0M0-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
109;1;STRIPES PANT - Spodnie treningowe - black;clothing;249;1;249;1;;;;;RF-demo_110;RF-demo_110;adidas Originals;adidas Originals;3334805232157;;0;1.77;0.76;0.48;1.19;15;1;both;2;;;STRIPES PANT - Spodnie treningowe - black, SKU - AD122E04O-Q11;STRIPES PANT - Spodnie treningowe - black  Firma adidas Originals  Rozmiary /XS/S/M/L/XL/XXL;adidas,originals,3;adidas-originals-3;adidas-originals-3;adidas-originals-3;adidas-originals-3-stripes-pant-spodnie-treningowe-ad122e04o-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/12/2E/04/OQ/11/AD122E04O-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
110;1;MOM COMFORT STRETCH - Jeansy Relaxed Fit - light blue;clothing;129;1;129;1;;;;;RF-demo_111;RF-demo_111;New Look 915 Generation;New Look 915 Generation;1403705557829;;0;1.8;2.08;2.19;3.58;9;1;both;5;;;MOM COMFORT STRETCH - Jeansy Relaxed Fit - light blue, SKU - NL623A02J-K11;MOM COMFORT STRETCH - Jeansy Relaxed Fit - light blue  Firma New Look 915 Generation  Rozmiary /134/140/146/152/164/170;new,look,915;new-look-915;new-look-915;new-look-915;new-look-915-generation-mom-comfort-stretch-jean-jeansy-relaxed-fit-light-blue-nl623a02j-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NL/62/3A/02/JK/11/NL623A02J-K11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
111;1;3-STRIPES TEE - T-shirt z nadrukiem - white;clothing;119;1;119;1;;;;;RF-demo_112;RF-demo_112;adidas Originals;adidas Originals;3342016636354;;0;3.94;2.57;0.75;2.61;26;1;both;15;;;3-STRIPES TEE - T-shirt z nadrukiem - white, SKU - AD122O0AO-A11;3-STRIPES TEE - T-shirt z nadrukiem - white  Firma adidas Originals  Rozmiary /XS/S/M/L/XL/XXL;adidas,originals,3;adidas-originals-3;adidas-originals-3;adidas-originals-3;adidas-originals-3-stripes-t-shirt-z-nadrukiem-ad122o0ao-a11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/12/2O/0A/OA/11/AD122O0AO-A11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
112;1;SOFT V NECK LONGSLEEVE - Bluzka z długim rękawem - pale grey heather;clothing;179;1;179;1;;;;;RF-demo_113;RF-demo_113;Tommy Jeans;Tommy Jeans;1655569241082;;0;3.97;3.51;3.93;3;23;1;both;8;;;SOFT V NECK LONGSLEEVE - Bluzka z długim rękawem - pale grey heather, SKU - TOB21D05Q-C11;SOFT V NECK LONGSLEEVE - Bluzka z długim rękawem - pale grey heather  Firma Tommy Jeans  Rozmiary /XXS/XS/S/M/L/XL;tommy,jeans,soft;tommy-jeans-soft;tommy-jeans-soft;tommy-jeans-soft;tommy-jeans-soft-v-neck-longsleeve-bluzka-z-dlugim-rekawem-tob21d05q-c11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/B2/1D/05/QC/11/TOB21D05Q-C11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
113;1;CORE LOGO TEE - T-shirt z nadrukiem - white;clothing;109;1;109;1;;;;;RF-demo_114;RF-demo_114;Hollister Co.;Hollister Co.;7962343793040;;0;1.76;1.35;2.65;3.52;10;1;both;12;;;CORE LOGO TEE - T-shirt z nadrukiem - white, SKU - H0421D05C-A11;CORE LOGO TEE - T-shirt z nadrukiem - white  Firma Hollister Co.  Rozmiary /XS/S/M;hollister,co,core;hollister-co-core;hollister-co-core;hollister-co-core;hollister-co-core-logo-tee-t-shirt-z-nadrukiem-white-h0421d05c-a11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/H0/42/1D/05/CA/11/H0421D05C-A11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
114;1;Spodnie treningowe - pink quartz/white;clothing;159;1;159;1;;;;;RF-demo_115;RF-demo_115;Nike Sportswear;Nike Sportswear;9882648243326;;0;2.89;3.73;0.49;2.27;21;1;both;17;;;Spodnie treningowe - pink quartz/white, SKU - NI121A09P-H11;Spodnie treningowe - pink quartz/white  Firma Nike Sportswear  Rozmiary /XS/S/M/L/XL/XXL;nike,sportswear,pant;nike-sportswear-pant;nike-sportswear-pant;nike-sportswear-pant;nike-sportswear-pant-tight-spodnie-treningowe-ni121a09p-h11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/12/1A/09/PH/11/NI121A09P-H11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
115;1;Bluza - trace maroon;clothing;179;1;179;1;;;;;RF-demo_116;RF-demo_116;adidas Originals;adidas Originals;8535990611056;;0;0.02;2.57;1.65;3.38;7;1;both;15;;;Bluza - trace maroon, SKU - AD121J0IX-I11;Bluza - trace maroon  Firma adidas Originals  Rozmiary /30/32/36/38/40/42/44/46;adidas,originals,bluza;adidas-originals-bluza;adidas-originals-bluza;adidas-originals-bluza;adidas-originals-bluza-trace-maroon-ad121j0ix-i11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/12/1J/0I/XI/11/AD121J0IX-I11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
116;1;POPPY CROSSOVER CORP - Torba na ramię - blue;accessoires;339;1;339;1;;;;;RF-demo_117;RF-demo_117;Tommy Hilfiger;Tommy Hilfiger;9194799813210;;0;3.18;0.67;2.97;1.33;25;1;both;12;;;POPPY CROSSOVER CORP - Torba na ramię - blue, SKU - TO151H0OK-K11;POPPY CROSSOVER CORP - Torba na ramię - blue  Firma Tommy Hilfiger  Rozmiary /One Size;tommy,hilfiger,poppy;tommy-hilfiger-poppy;tommy-hilfiger-poppy;tommy-hilfiger-poppy;tommy-hilfiger-poppy-crossover-corp-torba-na-ramie-blue-to151h0ok-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/15/1H/0O/KK/11/TO151H0OK-K11@12.jpg;1;;1;new;0;1;0;0;0;0;0;0
117;1;Jeansy Skinny Fit - grey;clothing;119;1;119;1;;;;;RF-demo_118;RF-demo_118;Even&Odd;Even&Odd;8927930314775;;0;2.38;2.18;3.17;2.43;21;1;both;13;;;Jeansy Skinny Fit - grey, SKU - EV421N02Y-C11;Jeansy Skinny Fit - grey  Firma Even&Odd  Rozmiary /34/36/38/40/42/44;evenandodd,jeansy,skinny;evenandodd-jeansy-skinny;evenandodd-jeansy-skinny;evenandodd-jeansy-skinny;evenandodd-jeansy-skinny-fit-grey-ev421n02y-c11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/EV/42/1N/02/YC/11/EV421N02Y-C11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
118;1;Spodnie treningowe - scarlet;clothing;199;1;199;1;;;;;RF-demo_119;RF-demo_119;adidas Originals;adidas Originals;2474116798435;;0;1.92;2.77;2.43;2.76;34;1;both;1;;;Spodnie treningowe - scarlet, SKU - AD121A099-G12;Spodnie treningowe - scarlet  Firma adidas Originals  Rozmiary /30/32/34/36/38/40/42/44;adidas,originals,spodnie;adidas-originals-spodnie;adidas-originals-spodnie;adidas-originals-spodnie;adidas-originals-spodnie-treningowe-scarlet-ad121a099-g12;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/12/1A/09/9G/12/AD121A099-G12@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
119;1;VINCENZO - Torebka - black;accessoires;119.9;1;119.9;1;;;;;RF-demo_120;RF-demo_120;Mango;Mango;3007541466541;;0;1.89;2.28;1.05;3.69;6;1;both;6;;;VINCENZO - Torebka - black, SKU - M9151H138-Q11;VINCENZO - Torebka - black  Firma Mango  Rozmiary /One Size;mango,vincenzo,torebka;mango-vincenzo-torebka;mango-vincenzo-torebka;mango-vincenzo-torebka;mango-vincenzo-torebka-m9151h138-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/M9/15/1H/13/8Q/11/M9151H138-Q11@33.jpg;1;;1;new;0;1;0;0;0;0;0;0
120;1;SHORT SLEEVE CORE - Koszulka polo - navy;clothing;109;1;109;1;;;;;RF-demo_121;RF-demo_121;Hollister Co.;Hollister Co.;7497374810223;;0;0.55;1.67;0.41;1.21;25;1;both;0;;;SHORT SLEEVE CORE - Koszulka polo - navy, SKU - H0421D041-K11;SHORT SLEEVE CORE - Koszulka polo - navy  Firma Hollister Co.  Rozmiary /XS/S/M/L;hollister,co,short;hollister-co-short;hollister-co-short;hollister-co-short;hollister-co-short-sleeve-core-t-shirt-z-nadrukiem-h0421d041-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/H0/42/1D/04/1K/11/H0421D041-K11@14.jpg;1;;1;new;0;1;0;0;0;0;0;0
121;1;Śniegowce - dark blue;shoe;139;1;139;1;;;;;RF-demo_122;RF-demo_122;Friboo;Friboo;5758014233849;;0;1.41;0.59;2.77;0.8;38;1;both;8;;;Śniegowce - dark blue, SKU - F5714F00C-K11;Śniegowce - dark blue  Firma Friboo  Rozmiary /18/19/20/21/22/23/26/27;friboo,sniegowce,dark;friboo-sniegowce-dark;friboo-sniegowce-dark;friboo-sniegowce-dark;friboo-sniegowce-dark-blue-f5714f00c-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/F5/71/4F/00/CK/11/F5714F00C-K11@5.jpg;1;;1;new;0;1;0;0;0;0;0;0
122;1;HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white;clothing;99;1;99;1;;;;;RF-demo_123;RF-demo_123;Levi's®;Levi's®;5947741933737;;0;2.74;0.44;2.81;0.18;11;1;both;14;;;HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white, SKU - LE222O059-K11;HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white  Firma Levi's®  Rozmiary /XS/S/M/L/XL/XXL/3XL;levisr,housemark,graphic;levisr-housemark-graphic;levisr-housemark-graphic;levisr-housemark-graphic;levisr-housemark-graphic-tee-t-shirt-z-nadrukiem-le222o059-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/2O/05/9K/11/LE222O059-K11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
123;1;BASIC DETAIL CREW - Sweter - black;clothing;109;1;109;1;;;;;RF-demo_124;RF-demo_124;Topshop;Topshop;5722100460476;;0;3.33;0.46;1.55;1.72;3;1;both;16;;;BASIC DETAIL CREW - Sweter - black, SKU - TP721I0JC-Q11;BASIC DETAIL CREW - Sweter - black  Firma Topshop  Rozmiary /XS/S/M/L;topshop,basic,detail;topshop-basic-detail;topshop-basic-detail;topshop-basic-detail;topshop-basic-detail-crew-sweter-black-tp721i0jc-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TP/72/1I/0J/CQ/11/TP721I0JC-Q11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
124;1;POPPY CROSSOVER - Torba na ramię - black;accessoires;359;1;359;1;;;;;RF-demo_125;RF-demo_125;Tommy Hilfiger;Tommy Hilfiger;9006429332947;;0;1.11;1.25;3.15;1.44;14;1;both;12;;;POPPY CROSSOVER - Torba na ramię - black, SKU - TO151H0OL-Q11;POPPY CROSSOVER - Torba na ramię - black  Firma Tommy Hilfiger  Rozmiary /One Size;tommy,hilfiger,poppy;tommy-hilfiger-poppy;tommy-hilfiger-poppy;tommy-hilfiger-poppy;tommy-hilfiger-poppy-crossover-torba-na-ramie-black-to151h0ol-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/15/1H/0O/LQ/11/TO151H0OL-Q11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
125;1;GRAPHIC  - Bluza z kapturem - white;clothing;279;1;279;1;;;;;RF-demo_126;RF-demo_126;Levi's®;Levi's®;9724084070809;;0;2.08;3.49;3.99;1.71;7;1;both;4;;;GRAPHIC  - Bluza z kapturem - white, SKU - LE222S02K-A12;GRAPHIC  - Bluza z kapturem - white  Firma Levi's®  Rozmiary /S/M/L/XL/XXL;levisr,graphic,hoodie;levisr-graphic-hoodie;levisr-graphic-hoodie;levisr-graphic-hoodie;levisr-graphic-hoodie-bluza-le222s02k-a12;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/2S/02/KA/12/LE222S02K-A12@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
126;1;PRIME SLIM FIT - Koszulka polo - light/pastel blue;clothing;299;1;299;1;;;;;RF-demo_127;RF-demo_127;BOSS;BOSS;7020811853104;;0;2.06;1.16;3.58;3.04;10;1;both;7;;;PRIME SLIM FIT - Koszulka polo - light/pastel blue, SKU - BO122P01C-K16;PRIME SLIM FIT - Koszulka polo - light/pastel blue  Firma BOSS  Rozmiary /S/M/L/XL/XXL;boss,casual,prime;boss-casual-prime;boss-casual-prime;boss-casual-prime;boss-casual-prime-slim-fit-koszulka-polo-bo122p01c-k16;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/BO/12/2P/01/CK/16/BO122P01C-K16@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
127;1;AIR VAPORMAX 2019 SE - Sneakersy niskie - luminous green/phantom/metallic sepia stone;shoe;799;1;799;1;;;;;RF-demo_128;RF-demo_128;Nike Sportswear;Nike Sportswear;8861632360319;;0;4;1.12;2.95;0.77;0;1;both;14;;;AIR VAPORMAX 2019 SE - Sneakersy niskie - luminous green/phantom/metallic sepia stone, SKU - NI111A0GK-M11;AIR VAPORMAX 2019 SE - Sneakersy niskie - luminous green/phantom/metallic sepia stone  Firma Nike Sportswear  Rozmiary /36/36.5/37.5/38/38.5/39/40/40.5/41/42/42.5/43;nike,sportswear,air;nike-sportswear-air;nike-sportswear-air;nike-sportswear-air;nike-sportswear-air-vapormax-2019-se-sneakersy-niskie-ni111a0gk-m11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/11/1A/0G/KM/11/NI111A0GK-M11@3.jpg;1;;1;new;0;1;0;0;0;0;0;0
128;1;Top - khaki;clothing;125.99;1;125.99;1;;;;;RF-demo_129;RF-demo_129;ONLY;ONLY;1715112752272;;0;1.39;1.71;1.13;2.21;3;1;both;1;;;Top - khaki, SKU - ON321D1YP-N11;Top - khaki  Firma ONLY  Rozmiary /XS/S/M/L;only,top,kalamata;only-top-kalamata;only-top-kalamata;only-top-kalamata;only-top-kalamata-on321d1yp-n11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/ON/32/1D/1Y/PN/11/ON321D1YP-N11@17.jpg;1;;1;new;0;1;0;0;0;0;0;0
129;1;BUTTON PLACKET MODERN FUNNEL - Sweter - charcoal;clothing;129;1;129;1;;;;;RF-demo_130;RF-demo_130;Topshop;Topshop;4236762416142;;0;3.72;2.83;1.32;1.01;1;1;both;6;;;BUTTON PLACKET MODERN FUNNEL - Sweter - charcoal, SKU - TP721I0JP-C11;BUTTON PLACKET MODERN FUNNEL - Sweter - charcoal  Firma Topshop  Rozmiary /XS/S/M/L;topshop,button,placket;topshop-button-placket;topshop-button-placket;topshop-button-placket;topshop-button-placket-modern-funnel-sweter-charcoal-tp721i0jp-c11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TP/72/1I/0J/PC/11/TP721I0JP-C11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
130;1;AMERICAN CLASSICS HOODED  - Bluza z kapturem - black;clothing;119;1;119;1;;;;;RF-demo_131;RF-demo_131;Champion;Champion;7872236269600;;0;0.98;3.97;3.11;0.3;27;1;both;1;;;AMERICAN CLASSICS HOODED  - Bluza z kapturem - black, SKU - C7643G031-Q11;AMERICAN CLASSICS HOODED  - Bluza z kapturem - black  Firma Champion  Rozmiary /104/116/128/140/152;champion,american,classics;champion-american-classics;champion-american-classics;champion-american-classics;champion-american-classics-hooded-bluza-c7643g031-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/C7/64/3G/03/1Q/11/C7643G031-Q11@6.jpg;1;;1;new;0;1;0;0;0;0;0;0
131;1;LOGO ORIG ARCH - T-shirt z nadrukiem - admiral blue;clothing;64;1;64;1;;;;;RF-demo_132;RF-demo_132;GAP;GAP;3357064012517;;0;1.67;1.04;3.66;1.95;21;1;both;19;;;LOGO ORIG ARCH - T-shirt z nadrukiem - admiral blue, SKU - GP022O05C-K11;LOGO ORIG ARCH - T-shirt z nadrukiem - admiral blue  Firma GAP  Rozmiary /XS/S/M/L/XL;gap,logo,orig;gap-logo-orig;gap-logo-orig;gap-logo-orig;gap-logo-orig-arch-t-shirt-z-nadrukiem-gp022o05c-k11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GP/02/2O/05/CK/11/GP022O05C-K11@9.jpg;1;;1;new;0;1;0;0;0;0;0;0
132;1;VENUS - Prochowiec - tabac;clothing;549.9;1;549.9;1;;;;;RF-demo_133;RF-demo_133;Mango;Mango;8253510631976;;0;3.26;0.29;3.44;3.96;17;1;both;16;;;VENUS - Prochowiec - tabac, SKU - M9121U0KJ-O11;VENUS - Prochowiec - tabac  Firma Mango  Rozmiary /XS/S/M/L/XL;mango,venus,plaszcz;mango-venus-plaszcz;mango-venus-plaszcz;mango-venus-plaszcz;mango-venus-plaszcz-welniany-plaszcz-klasyczny-m9121u0kj-o11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/M9/12/1U/0K/JO/11/M9121U0KJ-O11@16.jpg;1;;1;new;0;1;0;0;0;0;0;0
133;1;Krawat - light/pastel pink;accessoires;219;1;219;1;;;;;RF-demo_134;RF-demo_134;HUGO;HUGO;5043555519518;;0;0.45;0.34;1.23;0.16;0;1;both;18;;;Krawat - light/pastel pink, SKU - HU752R00P-J11;Krawat - light/pastel pink  Firma HUGO  Rozmiary /One Size;hugo,krawat,lightpastel;hugo-krawat-lightpastel;hugo-krawat-lightpastel;hugo-krawat-lightpastel;hugo-krawat-lightpastel-pink-hu752r00p-j11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/HU/75/2R/00/PJ/11/HU752R00P-J11@6.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
134;1;DOLLEY - Botki na obcasie - black;shoe;169;1;169;1;;;;;RF-demo_135;RF-demo_135;RAID;RAID;1271669120290;;0;1.34;3.87;3.13;3.76;19;1;both;9;;;DOLLEY - Botki na obcasie - black, SKU - RAD11N01O-Q11;DOLLEY - Botki na obcasie - black  Firma RAID  Rozmiary /36/37/38/39/40/41;raid,dolley,botki;raid-dolley-botki;raid-dolley-botki;raid-dolley-botki;raid-dolley-botki-black-rad11n01o-q11;W magazynie;Dostepny;1;2019-10-16;2019-10-16;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/RA/D1/1N/01/OQ/11/RAD11N01O-Q11@3.jpg;1;;1;new;0;1;0;0;0;0;0;0
